"6197","4,863,435","10:20:18"
"6199","1,898,595","      "
"6201","2,676,000","      "
"6202","6,679,961","11:37:35"
"6203","2,315,429","      "
"6204","1,101,000","      "
"6205","2,316,782","      "
"6206","2,478,861","      "
"6207","2,269,784","      "
"6208","3,509,409","      "
"6209","4,923,830","      "
"6210","1,051,440","      "
"6211","1,402,043","      "
"6213","8,597,380","10:51:24"
"6214","7,996,443","      "
"6215","2,033,691","10:51:24"
"6216","2,224,729","      "
"6218","1,524,000","      "
"6220","3,423,838","      "
"6221","962,540","      "
"6222","873,819","      "
"6223","2,330,911","      "
"6224","2,359,015","      "
"6225","3,037,203","      "
"6226","2,613,189","10:51:23"
"6227","2,283,354","      "
"6228","1,233,439","      "
"6229","1,059,509","      "
"6230","2,590,302","      "
"6231","1,139,678","      "
"6233","2,635,023","      "
"6234","2,156,494","      "
"6235","6,987,156","      "
"6237","1,927,691","      "
"6239","21,127,100","      "
"6241","79,968","      "
"6243","1,980,223","10:51:24"
"6244","8,771,326","10:26:55"
"6245","1,964,024","      "
"6248","1,513,954","      "
"6251","7,878,558","11:37:35"
"6257","9,982,381","08:58:53"
"6261","2,917,251","08:57:48"
"6263","1,745,529","      "
"6264","1,784,374","      "
"6265","2,447,261","      "
"6266","2,067,073","      "
"6269","4,328,271","09:02:52"
"6270","2,254,553","      "
"6271","4,251,566","11:37:35"
"6274","7,006,704","      "
"6275","1,411,639","      "
"6276","1,319,452","      "
"6277","3,584,135","      "
"6278","6,549,327","10:51:24"
"6279","2,462,229","      "
"6281","2,975,188","      "
"6282","15,028,779","09:45:08"
"6283","2,770,186","10:51:23"
"6284","2,427,369","      "
"6285","8,032,800","09:43:06"
"6286","4,481,519","13:26:55"
"6287","2,756,626","      "
"6289","9,753,718","      "
"6290","3,728,093","      "
"6291","1,479,691","      "
"6292","1,464,531","      "
"6298","5,031,959","      "
"6505","285,731,790","12:29:43"
"6508","2,110,983","      "
"6509","4,904,769","      "
"6603","2,210,411","      "
"6605","4,974,492","      "
"6609","1,768,996","      "
"6803","1,579,470","      "
"8008","23,646,366","      "
"8016","3,419,963","09:02:52"
"8021","4,017,648","      "
"8024","1,706,169","      "
"8032","1,554,309","      "
"8033","2,594,372","      "
"8034","1,886,212","      "
"8039","5,452,270","      "
"8040","2,533,799","      "
"8042","2,633,178","      "
"8043","2,443,420","      "
"8044","1,748,374","      "
"8046","18,709,956","13:26:55"
"8048","1,443,629","      "
"8049","2,505,794","13:10:07"
"8050","2,060,247","      "
"8053","12,354,529","      "
"8054","2,032,400","09:44:53"
"8059","2,778,000","      "
"8064","3,960,505","      "
"8068","919,800","      "
"8069","30,152,887","      "
"8070","1,892,695","      "
"8071","413,228","      "
"8072","2,999,000","10:51:24"
"8074","1,526,933","      "
"8076","4,622,858","      "
"8078","18,170,810","13:26:54"
"8079","2,034,673","      "
"8080","1,498,863","      "
"8081","2,569,003","11:01:25"
"8082","1,603,130","      "
"8085","4,717,717","      "
"8086","3,760,973","      "
"8088","1,302,554","      "
"8091","1,129,039","      "
"8093","1,926,255","      "
"8096","2,804,260","      "
"8097","1,210,513","      "
"8099","2,016,000","      "
"8101","11,054,353","      "
"8103","2,013,199","10:51:24"
"8105","8,583,127","09:43:06"
"8107","5,156,958","      "
"8109","1,528,834","      "
"8110","15,050,601","10:51:24"
"8111","3,403,817","10:20:55"
"8112","5,956,363","11:37:35"
"8114","1,807,312","      "
"8121","3,467,676","      "
"8131","13,260,667","11:37:35"
"8163","10,046,060","11:37:35"
"8182","3,211,236","      "
"8183","3,482,732","      "
"8201","2,424,345","10:51:23"
"8210","3,345,326","      "
"8213","6,946,410","11:37:35"
"8234","2,612,839","      "
"8240","2,282,434","10:17:57"
"8249","3,809,050","09:02:52"
"8255","1,782,297","      "
"8261","4,229,360","09:43:06"
"8266","2,133,350","      "
"8277","1,027,737","      "
"8287","2,034,456","      "
"8289","2,235,224","      "
"8299","4,584,244","      "
"8349","1,939,790","      "
"8354","1,532,405","      "
"8374","1,897,716","      "
"8383","3,408,801","      "
"8390","1,741,334","      "
"8401","1,104,840","      "
"8705","2,496,189","      "
"8905","3,283,200","      "
"8906","1,539,648","      "
"8908","2,281,412","      "
"8913","1,054,939","      "
"8916","2,648,610","      "
"8917","3,168,061","      "
"8923","911,274","      "
"8924","3,637,898","      "
"8925","8,301,530","      "
"8926","16,515,381","      "
"8927","3,223,270","11:31:00"
"8928","1,907,026","      "
"8929","788,864","      "
"8930","1,585,759","      "
"8931","3,198,714","      "
"8933","3,430,822","      "
"8935","4,557,063","      "
"8936","2,705,978","      "
"8937","2,174,364","      "
"8938","3,936,410","      "
"8940","1,994,809","      "
"8941","2,758,505","      "
"8942","2,647,623","      "
"8996","1,996,975","      "
"9103","6,136,945","09:08:54"
"910322","9,722,520","      "
"910482","6,838,410","      "
"9105","23,191,040","      "
"910579","10,500,000","      "
"9106","2,700,000","      "
"911868","4,200,000","      "
"912398","2,016,000","      "
"9136","4,800,000","09:45:08"
"913889","3,000,000","      "
"9151","2,964,030","      "
"9157","3,000,000","      "
"9188","2,400,000","      "
"9904","86,992,678","      "
"9905","9,150,000","      "
"9907","45,086,438","13:26:55"
"9908","15,490,740","      "
"9910","15,591,924","      "
"9911","7,651,966","      "
"9912","1,382,621","      "
"9914","7,428,169","      "
"9917","13,335,875","      "
"9918","5,109,551","      "
"9919","5,913,803","11:35:34"
"9921","11,251,939","      "
"9924","5,653,565","      "
"9925","11,395,636","      "
"9926","4,039,308","      "
"9927","5,762,355","      "
"9928","2,751,988","      "
"9929","4,475,113","      "
"9930","6,778,374","      "
"9931","2,840,292","      "
"9933","20,793,332","      "
"9934","9,282,340","      "
"9935","4,593,294","      "
"9937","9,271,290","      "
"9938","8,804,128","      "
"9939","7,195,436","      "
"9940","10,977,830","      "
"9941","7,074,000","10:17:15"
"9942","2,494,840","      "
"9943","4,419,528","      "
"9944","2,727,279","      "
"9945","22,763,555","12:53:48"
"9949","1,356,000","      "
"9951","1,647,000","      "
"9955","2,946,229","      "
"9958","3,948,191","      "
"9962","2,353,572","      "
