3556|禾瑞亞|美商高盛|95.2660599063765|0.0055|
3556|禾瑞亞|全泰證券|72.1618957519531|0.0002|
3556|禾瑞亞|大鼎證券|90.2347196691177|0.0004|
3553|力積|瑞士信貸|30.7883523038122|0.0062|
3552|同致|渣打商銀|80.4724489939299|0.0023|
3546|宇峻|新加坡商瑞銀證券|163.201089873569|0.0080|
3545|旭曜|萬通|40.0407180786133|0.0001|
3545|旭曜|富隆證券|41.3877926496119|0.0011|
3545|旭曜|亞東證券|42.4406618144178|0.0032|
3545|旭曜|台安|40.6016014685998|0.0009|
3545|旭曜|大昌證券|42.8625224992341|0.0022|
3541|西柏|豐興證券|31.0715778057392|0.0004|
3541|西柏|福邦證券|32.2295979817708|0.0009|
3541|西柏|盈溢證券|32.2293395996094|0.0005|
3537|堡達|光隆|24.0987468901135|0.0036|
3534|雷凌|永豐金證券|91.0588935875382|0.0093|
3527|聚積|台安|118.15400390625|0.0002|
3526|凡甲|富邦證券|60.2996666295503|0.0113|
3523|迎輝|國票證券|25.7507492092247|0.0056|
3522|宏森|德信證券|24.3467216893246|0.0020|
3522|宏森|華南永昌證券|25.4607259396664|0.0121|
3522|宏森|高橋證券|25.3151171757625|0.0014|
3522|宏森|金豐證券|24.4800174019553|0.0005|
3522|宏森|全泰證券|25.2997196742467|0.0004|
3521|鴻翊|和興證券|19.9842850821359|0.0004|
3521|鴻翊|台灣企銀|20.5383293445294|0.0033|
3521|鴻翊|元大證券|20.8538029551213|0.0130|
3520|振維|合庫|16.4491394458174|0.0029|
3519|綠能|國泰證券|97.000521955819|0.0026|
3519|綠能|光隆|91.7048288264745|0.0006|
3518|柏騰|富順證券|34.1507243494834|0.0015|
3516|亞帝歐|豐農|13.2692518927234|0.0038|
3514|昱晶|德意志亞洲|72.5027552297228|0.0060|
3514|昱晶|瑞士信貸|70.2006447590801|0.0059|
3514|昱晶|新加坡商瑞銀證券|73.1491391878602|0.0070|
3514|昱晶|美商高盛|71.9610562828315|0.0105|
3511|矽瑪|太平洋證券|44.42443048874|0.0039|
3504|揚明光|土銀|128.180908478058|0.0019|
3499|環天科|金興證券|23.4505996704102|0.0002|
3499|環天科|台安|23.4505996704102|0.0002|
3491|昇達科|新光證券|65.3424314301589|0.0052|
3491|昇達科|國票證券|70.0167900036647|0.0106|
3491|昇達科|信富|70.2432371895268|0.0012|
3491|昇達科|宏遠證券|60.7715427213828|0.0051|
3491|昇達科|光和證券|57.6236006573933|0.0028|
3491|昇達科|玉山證券|60.4853294859541|0.0043|
3491|昇達科|大展證券|68.4180239722842|0.0014|
3490|單井|萬泰|35.6631011962891|0.0003|
3490|單井|兆豐證券|33.6716929626465|0.0057|
3484|崧騰|北城證券|25.7945861816406|0.0007|
3483|力致|寶盛證券|29.556286403111|0.0003|
3479|安勤|盈溢證券|40.5937975530755|0.0016|
3465|祥業|鑫豐證券|7.73102400643485|0.0012|
3455|由田|安泰|58.5832845052083|0.0007|
3454|晶睿|陽信證券|83.1948845474808|0.0009|
3454|晶睿|盈溢證券|82.6753996048851|0.0027|
3450|聯鈞|新光證券|75.8197406475361|0.0034|
3450|聯鈞|玉山證券|69.163373453363|0.0051|
