期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F007999,日盛期貨自營,0,0,1935,0,0,0,0,1935,0,0,365,0,0,0,0,365,0,0,7669,0,0,0,0,7669,0,0,2386,0,0,0,0,2386,0,0,7569,0,0,0,0,7569,0,0,2025,0,0,0,0,2025,0,0,2900,0,0,0,0,2900,0,0,10688,0,0,0,0,10688,0,0,4270,0,0,0,0,4270,0,0,10706,0,0,0,0,10706,0,0,1644,0,0,0,0,1644,0,0,1194,0,0,0,0,1194,0,0,3351,0,0,0,0,3351,0,0,957,0,0,0,0,957,0,0,455,0,0,0,0,455,0,0,2108,0,0,0,0,2108,0,0,1543,0,0,0,0,1543,0,0,2012,0,0,0,0,2012,0,0,1411,0,0,0,0,1411,0,0,1422,0,0,0,0,1422,0,0,66610,0,0,0,0,66610,0.44
S884000,玉山證券,0,0,2821,0,0,0,0,2821,0,0,1540,0,0,0,1,1541,0,0,4402,0,0,0,0,4402,0,0,2017,0,0,0,0,2017,0,0,3475,0,0,0,0,3475,0,0,2282,0,0,0,0,2282,0,0,1434,0,0,0,0,1434,0,0,5625,0,0,0,0,5625,0,0,2808,0,0,0,0,2808,0,0,7232,0,0,0,0,7232,0,0,3651,0,0,0,1,3652,0,0,3148,0,0,0,0,3148,0,0,4428,0,0,0,0,4428,0,0,2447,0,0,0,0,2447,0,0,2139,0,0,0,0,2139,0,0,5686,0,0,0,0,5686,0,0,2473,0,0,0,0,2473,0,0,3514,0,0,0,0,3514,0,0,2706,0,0,0,0,2706,0,0,2161,0,0,0,0,2161,0,0,65989,0,0,0,2,65991,0.44
S856000,新光證券,0,0,2997,0,0,0,0,2997,0,2,1635,0,0,0,0,1637,0,4,3291,0,0,0,0,3295,0,0,2875,0,0,0,0,2875,0,0,3331,0,0,0,0,3331,2,8,2262,0,0,0,0,2272,2,10,1948,0,0,0,0,1960,4,30,4576,0,0,0,2,4612,0,5,4549,0,0,0,0,4554,1,26,10782,0,0,0,1,10810,0,4,3936,0,0,0,0,3940,0,1,4012,0,0,0,0,4013,10,0,3543,0,0,0,0,3553,0,0,2213,0,0,0,0,2213,0,0,1220,0,0,0,1,1221,0,0,2303,0,0,0,1,2304,2,1,3866,0,0,0,0,3869,0,1,1759,0,0,0,0,1760,3,0,1717,0,0,0,1,1721,0,0,2805,0,0,0,4,2809,24,92,65620,0,0,0,10,65746,0.44
S572999,大華證券自營,4,0,2055,65,0,0,7,2131,4,0,766,20,0,0,4,794,10,0,991,55,0,0,2,1058,0,0,2506,29,0,0,4,2539,0,8,1862,99,0,0,36,2005,0,2,1293,60,0,0,74,1429,0,0,1907,98,0,0,40,2045,0,0,2238,71,0,0,0,2309,0,0,2699,14,0,0,56,2769,0,7,10255,6,0,0,0,10268,0,0,6044,0,0,0,10,6054,0,2,4302,2,0,0,6,4312,0,0,10772,27,0,0,3,10802,0,20,3934,49,0,0,3,4006,0,0,1528,43,0,0,4,1575,0,0,2415,81,0,0,36,2532,2,4,1722,30,0,0,52,1810,0,2,1887,40,0,0,27,1956,0,0,1792,41,0,0,72,1905,0,0,2796,40,0,0,4,2840,20,45,63764,870,0,0,440,65139,0.43
S538000,第一金證券,0,0,3556,0,0,0,0,3556,0,0,2576,0,0,0,0,2576,0,0,3506,0,0,0,0,3506,0,0,3564,0,0,0,1,3565,0,0,3956,0,0,0,8,3964,0,0,1966,0,0,0,7,1973,0,0,1894,0,0,0,5,1899,0,2,4050,0,0,0,7,4059,0,0,2830,0,0,0,4,2834,0,2,5417,0,0,0,4,5423,0,6,2734,11,0,0,2,2753,0,5,1951,0,0,0,14,1970,0,2,3108,0,0,0,0,3110,0,0,4053,0,0,0,1,4054,0,3,1765,0,0,0,0,1768,0,0,2973,0,0,0,0,2973,0,0,1748,0,0,0,0,1748,0,0,2483,0,0,0,1,2484,0,0,1702,0,0,0,1,1703,0,0,2443,0,0,0,1,2444,0,20,58275,11,0,0,56,58362,0.39
S845999,康和證券自營,0,0,3032,0,0,0,0,3032,0,0,491,0,0,0,0,491,10,0,1894,0,0,0,0,1904,0,0,2880,0,0,0,0,2880,5,0,2983,0,0,0,0,2988,0,0,3095,0,0,0,0,3095,5,100,846,0,0,0,0,951,0,80,5227,0,0,0,0,5307,5,5,5525,0,0,0,0,5535,7,46,12077,0,0,0,0,12130,0,32,1883,0,0,0,0,1915,10,18,2852,0,0,0,0,2880,0,35,3446,0,0,0,0,3481,0,0,1415,0,0,0,0,1415,10,0,1416,0,0,0,0,1426,0,0,593,0,0,0,0,593,0,0,914,0,0,0,0,914,10,0,2547,0,0,0,0,2557,0,0,1420,0,0,0,0,1420,0,0,603,0,0,0,0,603,62,316,55139,0,0,0,0,55517,0.37
F002999,永豐期貨自營,0,0,2325,0,0,0,0,2325,0,0,320,0,0,0,0,320,0,0,2165,0,0,0,0,2165,0,0,1755,0,0,0,0,1755,0,0,3960,0,0,0,0,3960,0,0,1095,0,0,0,0,1095,0,0,404,0,0,0,0,404,0,0,3919,0,0,0,0,3919,0,0,1349,0,0,0,0,1349,0,0,10083,0,0,0,0,10083,0,0,2327,0,0,0,0,2327,0,0,1957,0,0,0,0,1957,0,0,4126,0,0,0,0,4126,0,0,1512,0,0,0,0,1512,0,0,1889,0,0,0,0,1889,0,0,2958,0,0,0,0,2958,0,0,1078,0,0,0,0,1078,0,0,2200,0,0,0,0,2200,0,0,3369,0,0,0,0,3369,0,0,2171,0,0,0,0,2171,0,0,50962,0,0,0,0,50962,0.34
S653999,大眾證券自營,0,0,2330,0,0,0,0,2330,0,0,1256,0,0,0,0,1256,0,0,1577,0,0,0,0,1577,0,0,3642,0,0,0,0,3642,0,0,2728,0,0,0,0,2728,0,0,2250,0,0,0,0,2250,0,0,2714,0,0,0,0,2714,0,0,4125,0,0,0,0,4125,0,0,3927,0,0,0,0,3927,0,0,4886,0,0,0,0,4886,0,0,1786,0,0,0,0,1786,0,0,1596,0,0,0,0,1596,0,0,2564,0,0,0,0,2564,0,0,1010,0,0,0,0,1010,0,0,570,0,0,0,0,570,0,0,5110,0,0,0,0,5110,0,0,521,0,0,0,0,521,0,0,3989,0,0,0,0,3989,0,0,184,0,0,0,0,184,0,0,605,0,0,0,0,605,0,0,47370,0,0,0,0,47370,0.31
S126999,宏遠證券自營,0,0,1825,0,0,0,0,1825,0,0,1107,0,0,0,0,1107,0,0,1360,0,0,0,0,1360,0,0,2208,0,0,0,0,2208,0,0,4907,0,0,0,0,4907,0,0,3158,0,0,0,0,3158,0,0,1149,0,0,0,0,1149,0,0,4156,0,0,0,0,4156,0,0,2589,0,0,0,0,2589,0,0,3557,0,0,0,0,3557,0,0,1643,0,0,0,0,1643,0,0,1304,0,0,0,0,1304,0,0,2607,0,0,0,0,2607,0,0,870,0,0,0,0,870,0,0,2047,0,0,0,0,2047,0,0,2261,0,0,0,0,2261,0,0,493,0,0,0,0,493,0,0,2515,0,0,0,0,2515,0,0,1373,0,0,0,0,1373,0,0,2982,0,0,0,0,2982,0,0,44111,0,0,0,0,44111,0.29
S653000,大眾證券,0,0,799,0,0,0,0,799,0,0,426,0,0,0,0,426,0,1,1692,0,0,0,0,1693,1,1,1908,0,0,0,0,1910,0,0,1764,0,0,0,0,1764,0,0,1770,0,0,0,0,1770,2,0,624,0,0,0,0,626,0,0,2567,0,0,0,0,2567,0,0,1388,0,0,0,0,1388,2,1,3298,0,0,0,0,3301,0,1,1384,0,0,0,0,1385,0,3,1516,0,2,0,0,1521,2,4,2061,0,0,0,0,2067,1,0,934,0,1,0,0,936,0,0,993,0,0,0,0,993,0,0,1477,0,0,0,0,1477,0,0,1024,0,0,0,0,1024,0,0,1209,0,0,0,0,1209,0,0,900,0,0,0,0,900,0,0,1193,0,0,0,0,1193,8,11,28927,0,3,0,0,28949,0.19
S616999,中國信託證券自營,0,0,3100,129,0,0,0,3229,0,0,100,176,0,0,0,276,0,0,545,20,0,0,0,565,0,0,592,0,0,0,0,592,0,0,1840,56,0,0,0,1896,0,0,482,65,0,0,0,547,0,0,30,15,0,0,0,45,0,0,550,7,0,0,0,557,0,0,394,0,0,0,0,394,0,0,3506,2,0,0,0,3508,0,0,1184,0,0,0,0,1184,0,0,1270,2,0,0,0,1272,0,0,1930,0,0,0,0,1930,0,0,8450,0,0,0,0,8450,0,0,80,20,0,0,0,100,0,0,200,20,0,0,0,220,0,0,8,0,0,0,0,8,0,0,3026,35,0,0,0,3061,0,0,0,0,0,0,0,0,0,0,123,95,0,0,0,218,0,0,27410,642,0,0,0,28052,0.19
S616000,中國信託證券,0,0,1058,0,0,0,0,1058,0,0,189,0,0,0,0,189,0,11,1137,0,0,0,0,1148,0,0,725,0,0,0,0,725,0,0,1749,0,0,0,0,1749,0,0,390,0,0,0,0,390,0,0,826,0,0,0,0,826,0,0,1407,0,0,0,0,1407,0,10,453,0,0,0,0,463,0,0,2111,0,0,0,0,2111,0,10,2809,0,0,0,1,2820,0,10,957,0,0,0,0,967,0,0,1458,9,0,0,0,1467,0,0,1069,0,0,0,20,1089,0,0,1659,0,0,0,0,1659,0,0,1252,0,0,0,0,1252,0,0,502,0,0,0,0,502,0,0,1321,0,0,0,20,1341,0,0,923,0,0,0,50,973,0,0,1510,0,0,0,0,1510,0,41,23505,9,0,0,91,23646,0.16
S526000,大慶證券,0,0,774,0,0,0,0,774,0,0,444,0,0,0,0,444,0,0,762,0,0,0,0,762,0,0,806,0,0,0,0,806,0,0,1082,0,0,0,0,1082,0,0,1016,0,0,0,0,1016,0,0,597,0,0,0,0,597,0,0,1716,0,0,0,0,1716,0,0,1411,0,0,0,0,1411,0,0,3262,0,0,0,0,3262,0,0,1294,0,0,0,0,1294,0,0,799,0,0,0,0,799,0,0,1221,0,0,0,0,1221,0,0,799,0,0,0,0,799,0,0,607,0,0,0,0,607,0,0,961,0,0,0,0,961,0,0,574,0,0,0,0,574,0,0,1020,0,0,0,0,1020,0,0,543,0,0,0,0,543,0,0,1054,0,0,0,0,1054,0,0,20742,0,0,0,0,20742,0.140000000000000016
S109999,台灣工銀證券自營,0,0,853,0,0,0,0,853,0,0,200,0,0,0,0,200,0,0,150,0,0,0,0,150,0,0,632,0,0,0,0,632,0,0,756,0,0,0,0,756,0,0,365,0,0,0,0,365,0,0,77,0,0,0,0,77,0,0,2716,0,0,0,0,2716,0,0,1093,0,0,0,0,1093,0,0,1814,0,0,0,0,1814,0,0,891,0,0,0,0,891,0,0,1661,0,0,0,0,1661,0,0,962,0,0,0,0,962,0,0,1067,0,0,0,0,1067,0,0,703,0,0,0,0,703,0,0,1525,0,0,0,0,1525,0,0,830,0,0,0,0,830,0,0,1576,0,0,0,0,1576,0,0,1211,0,0,0,0,1211,0,0,650,0,0,0,0,650,0,0,19732,0,0,0,0,19732,0.13
S218000,亞東證券,0,0,1040,0,0,0,0,1040,0,0,531,0,0,0,0,531,0,0,897,0,0,0,0,897,0,0,815,0,0,0,0,815,0,0,1018,0,0,0,0,1018,0,0,531,0,0,0,0,531,0,0,356,0,0,0,0,356,0,0,784,0,0,0,0,784,0,0,876,0,0,0,0,876,0,0,1683,0,0,0,0,1683,0,0,352,0,0,0,0,352,0,0,698,0,0,0,0,698,0,0,437,0,0,0,0,437,0,0,939,0,0,0,0,939,0,0,496,0,0,0,0,496,0,0,663,0,0,0,0,663,0,0,279,0,0,0,0,279,0,0,629,0,0,0,0,629,0,0,532,0,0,0,0,532,0,0,497,0,0,0,0,497,0,0,14053,0,0,0,0,14053,0.09
S109000,台灣工銀證券,0,1,1348,0,0,0,0,1349,0,0,513,0,0,0,0,513,0,0,358,0,0,0,0,358,0,0,455,0,0,0,0,455,0,0,1506,0,0,0,0,1506,0,0,253,0,0,0,0,253,0,0,757,0,0,0,0,757,0,0,1085,0,0,0,0,1085,0,0,839,0,0,0,0,839,0,2,1830,0,0,0,0,1832,0,0,631,0,0,0,0,631,0,0,237,0,0,0,0,237,0,0,507,0,0,0,0,507,0,0,429,0,0,0,0,429,0,0,483,0,0,0,0,483,0,0,903,0,0,0,0,903,0,0,127,0,0,0,0,127,0,0,255,0,0,0,0,255,0,0,339,0,0,0,0,339,0,0,816,0,0,0,0,816,0,3,13671,0,0,0,0,13674,0.09
S165000,新加坡商瑞銀證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,1040,0,0,913,0,0,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,960,0,0,3618,0,0,0,0,3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,2300,0,0,670,0,0,0,0,670,0,0,168,0,0,0,0,168,0,0,1708,0,0,0,0,1708,0,0,11377,0,0,0,0,11377,0.08
S159000,花旗環球國際證券,0,0,645,0,0,0,0,645,0,0,558,0,0,0,0,558,0,0,485,0,0,0,0,485,0,0,44,0,0,0,0,44,0,0,375,0,0,0,0,375,0,0,483,0,0,0,0,483,0,0,500,0,0,0,0,500,0,0,493,0,0,0,0,493,0,0,393,0,0,0,0,393,0,0,925,0,0,0,0,925,0,0,1206,0,0,0,0,1206,0,0,797,0,0,0,0,797,0,0,615,0,0,0,0,615,0,0,170,0,0,0,0,170,0,0,668,0,0,0,0,668,0,0,214,0,0,0,0,214,0,0,30,0,0,0,0,30,0,0,502,0,0,0,0,502,0,0,1098,0,0,0,0,1098,0,0,949,0,0,0,0,949,0,0,11150,0,0,0,0,11150,0.0700000000000000128
S538999,第一金證券自營,0,0,441,0,0,0,0,441,0,0,294,0,0,0,0,294,0,0,726,0,0,0,0,726,0,0,338,0,0,0,0,338,0,0,760,0,0,0,0,760,0,0,406,0,0,0,0,406,0,0,157,0,0,0,0,157,0,0,675,0,0,0,0,675,0,0,360,0,0,0,0,360,0,0,1147,0,0,0,0,1147,0,0,60,0,0,0,0,60,0,0,350,0,0,0,0,350,0,0,537,0,0,0,0,537,0,0,560,0,0,0,0,560,0,0,336,0,0,0,0,336,0,0,764,0,0,0,0,764,0,0,175,0,0,0,0,175,0,0,883,0,0,0,0,883,0,0,462,0,0,0,0,462,0,0,530,0,0,0,0,530,0,0,9961,0,0,0,0,9961,0.0700000000000000128
S779999,國票證券自營,0,0,760,0,0,0,0,760,0,0,100,0,0,0,0,100,0,0,1040,0,0,0,0,1040,0,0,1180,0,0,0,0,1180,0,0,774,0,0,0,0,774,0,0,26,0,0,0,0,26,0,0,600,0,0,0,0,600,0,0,350,0,0,0,0,350,0,0,1500,0,0,0,0,1500,0,0,858,0,0,0,0,858,0,0,400,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,500,0,0,150,0,0,0,0,150,0,0,450,0,0,0,0,450,0,0,200,0,0,0,0,200,0,0,9088,0,0,0,0,9088,0.06
F020999,群益期貨自營,0,0,381,0,0,0,0,381,0,0,90,0,0,0,0,90,0,0,948,0,0,0,0,948,0,0,380,0,0,0,0,380,0,0,199,0,0,0,0,199,0,0,11,0,0,0,0,11,0,0,399,0,0,0,0,399,0,0,453,0,0,0,0,453,0,0,625,0,0,0,0,625,0,0,650,0,0,0,0,650,0,0,742,0,0,0,0,742,0,0,1045,0,0,0,0,1045,0,0,837,0,0,0,0,837,0,0,132,0,0,0,0,132,0,0,110,0,0,0,0,110,0,0,359,0,0,0,0,359,0,0,72,0,0,0,0,72,0,0,345,0,0,0,0,345,0,0,106,0,0,0,0,106,0,0,291,0,0,0,0,291,0,0,8175,0,0,0,0,8175,0.05
S509999,華南永昌證券自營,0,0,238,0,0,0,0,238,0,0,97,0,0,0,0,97,0,0,304,0,0,0,0,304,0,0,345,0,0,0,0,345,0,0,375,0,0,0,0,375,0,0,150,0,0,0,0,150,0,0,182,0,0,0,0,182,0,0,703,0,0,0,0,703,0,0,1077,0,0,0,0,1077,0,0,1718,0,0,0,0,1718,0,0,641,0,0,0,0,641,0,0,1096,0,0,0,0,1096,0,0,460,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,300,0,0,0,0,300,0,0,7786,0,0,0,0,7786,0.05
F013999,大華期貨自營,0,0,400,0,0,0,0,400,0,0,200,0,0,0,0,200,0,0,100,0,0,0,0,100,0,0,402,0,0,0,0,402,0,0,600,0,0,0,0,600,0,0,400,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,1520,0,0,0,0,1520,0,0,600,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,1500,0,0,1600,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7322,0,0,0,0,7322,0.05
S700999,兆豐證券自營,0,0,392,0,0,0,0,392,0,0,105,0,0,0,0,105,0,0,309,0,0,0,0,309,0,0,143,0,0,0,0,143,0,0,343,0,0,0,0,343,0,0,12,0,0,0,0,12,0,0,229,0,0,0,0,229,0,0,339,0,0,0,0,339,0,0,432,0,0,0,0,432,0,0,1354,0,0,0,0,1354,0,0,132,0,0,0,0,132,0,0,92,0,0,0,0,92,0,0,319,0,0,0,0,319,0,0,28,0,0,0,0,28,0,0,301,0,0,0,0,301,0,0,844,0,0,0,0,844,0,0,232,0,0,0,0,232,0,0,633,0,0,0,0,633,0,0,332,0,0,0,0,332,0,0,402,0,0,0,0,402,0,0,6973,0,0,0,0,6973,0.05
S888999,國泰證券自營,0,0,13,0,0,0,0,13,0,0,5,0,0,0,0,5,0,0,108,0,0,0,0,108,0,0,31,0,0,0,0,31,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,101,0,0,185,0,0,0,0,185,0,0,559,0,0,0,0,559,0,0,451,0,0,0,0,451,0,0,33,0,0,0,0,33,0,0,236,0,0,0,0,236,0,0,189,0,0,0,0,189,0,0,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,2066,0,0,0,0,2066,0,0,68,0,0,0,0,68,0,0,335,0,0,0,0,335,0,0,523,0,0,0,0,523,0,0,525,0,0,0,0,525,0,0,5520,0,0,0,0,5520,0.04
S218999,亞東證券自營,0,0,150,0,0,0,0,150,0,0,70,0,0,0,0,70,0,0,600,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250,0,0,60,0,0,0,0,60,0,0,100,0,0,0,0,100,0,0,380,0,0,0,0,380,0,0,280,0,0,0,0,280,0,0,720,0,0,0,0,720,0,0,80,0,0,0,0,80,0,0,420,0,0,0,0,420,0,0,330,0,0,0,0,330,0,0,270,0,0,0,0,270,0,0,420,0,0,0,0,420,0,0,200,0,0,0,0,200,0,0,300,0,0,0,0,300,0,0,370,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,5050,0,0,0,0,5050,0.03
S844000,摩根大通證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,0,0,0,0,1550,0,0,300,0,0,0,0,300,0,0,100,0,0,0,0,100,0,0,500,0,0,0,0,500,120,0,700,0,0,0,0,820,0,0,440,0,0,0,0,440,0,0,160,0,0,0,0,160,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,4310,0,0,0,0,4430,0.03
S505000,大展證券,0,0,112,0,0,0,0,112,0,0,102,0,0,0,0,102,0,0,453,0,0,0,0,453,0,0,251,0,0,0,0,251,0,0,404,0,0,0,0,404,0,0,149,0,0,0,0,149,0,0,222,0,0,0,0,222,0,0,168,0,0,0,0,168,0,0,197,11,0,0,0,208,0,0,472,2,0,0,0,474,0,0,260,2,0,0,0,262,0,0,414,3,0,0,0,417,0,0,91,0,0,0,0,91,0,0,102,0,0,0,0,102,0,0,101,0,0,0,0,101,0,0,288,0,0,0,0,288,0,0,102,1,0,0,0,103,0,0,98,0,0,0,0,98,0,0,111,0,0,0,0,111,0,0,261,0,0,0,0,261,0,0,4358,19,0,0,0,4377,0.03
S147000,台灣摩根士丹利證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,4200,0.03
S838000,安泰證券,0,0,310,0,0,0,0,310,0,0,5,0,0,0,0,5,0,0,199,0,0,0,0,199,0,0,289,0,0,0,0,289,0,0,227,0,0,0,0,227,0,0,406,0,0,0,0,406,0,0,102,0,0,0,0,102,0,0,171,0,0,0,0,171,0,0,279,0,0,0,0,279,0,0,280,0,0,0,0,280,1,2,56,0,0,0,0,59,0,0,44,0,0,0,0,44,1,0,140,0,0,0,0,141,0,1,163,0,0,0,0,164,0,0,132,0,0,0,0,132,0,1,114,0,0,0,0,115,0,0,17,0,0,0,0,17,0,0,24,0,0,0,0,24,0,0,15,0,0,0,0,15,0,0,41,0,0,0,0,41,2,4,3014,0,0,0,0,3020,0.02
S505999,大展證券自營,0,0,11,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,33,0,0,0,0,33,0,0,29,0,0,0,0,29,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,80,0,0,92,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,240,0,0,10,0,0,0,0,10,0,0,434,0,0,0,0,434,0,0,125,0,0,0,0,125,0,0,112,0,0,0,0,112,0,0,562,0,0,0,0,562,0,0,7,0,0,0,0,7,0,0,688,0,0,0,0,688,0,0,290,0,0,0,0,290,0,0,44,0,0,0,0,44,0,0,2775,0,0,0,0,2775,0.02
S703000,致和證券,0,0,124,0,0,0,0,124,0,0,12,0,0,0,0,12,0,0,25,0,0,0,0,25,0,0,47,0,0,0,0,47,0,0,56,0,0,0,0,56,0,0,42,0,0,0,1,43,0,0,42,0,0,0,0,42,0,0,118,0,0,0,0,118,0,0,31,0,0,0,0,31,0,0,660,0,0,0,0,660,0,0,66,0,0,0,0,66,0,0,149,0,0,0,0,149,0,0,163,0,0,0,0,163,0,0,17,0,0,0,0,17,0,0,108,0,0,0,0,108,0,0,252,0,0,0,0,252,0,0,17,0,0,0,0,17,0,0,302,0,0,0,0,302,0,0,93,0,0,0,0,93,0,0,74,0,0,0,0,74,0,0,2398,0,0,0,1,2399,0.02
S645000,永全證券,0,0,132,0,0,0,0,132,0,0,36,0,0,0,0,36,0,0,35,0,0,0,0,35,0,0,101,0,0,0,0,101,0,0,191,0,0,0,0,191,0,0,75,0,0,0,0,75,0,0,41,0,0,0,0,41,0,0,192,0,0,0,0,192,0,0,35,0,0,0,0,35,0,0,66,0,0,0,0,66,0,1,24,0,0,0,0,25,0,1,24,0,0,0,0,25,0,0,29,0,0,0,0,29,0,0,41,0,0,0,0,41,0,0,29,0,0,0,0,29,0,0,45,0,0,0,0,45,0,0,23,0,0,0,0,23,0,0,88,0,0,0,0,88,0,0,24,0,0,0,0,24,0,0,51,0,0,0,0,51,0,2,1282,0,0,0,0,1284,0.01
S153000,港商德意志證券台北,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,670,0
F008999,統一期貨自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,0,15,0,0,460,70,0,0,0,530,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,502,75,0,0,0,577,0
F005999,國票期貨自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,440,0
