期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F026000,富邦期貨,36,18,39120,110,0,0,0,39284,39,16,33822,151,0,0,0,34028,35,46,58422,150,1,0,3,58657,0,7,50866,180,0,0,2,51055,4,8,27627,135,0,0,2,27776,4,4,54981,175,0,0,2,55166,16,6,29296,325,0,0,21,29664,1,6,24498,311,0,0,0,24816,0,9,41570,350,0,0,0,41929,9,8,26419,375,1,0,0,26812,4,18,44275,515,0,0,0,44812,4,7,45162,220,0,0,0,45393,1,15,49534,667,0,0,1,50218,2,38,51609,425,0,0,0,52074,2,50,25236,224,0,0,1,25513,2,26,36707,380,0,0,18,37133,2,4,18782,177,0,0,3,18968,1,17,20590,160,0,0,2,20770,9,11,47689,345,0,0,1,48055,0,1,19552,144,0,0,1,19698,1,12,25554,105,0,0,0,25672,172,327,771311,5624,2,0,57,777493,2.75999999999999968
F007000,日盛期貨,6,427,40414,0,0,0,2,40849,11,33,22490,0,0,0,0,22534,7,91,59430,0,0,0,0,59528,1,70,45409,0,0,0,0,45480,1,39,29043,0,0,0,4,29087,5,507,55495,0,0,0,2,56009,1,214,38302,0,0,0,1,38518,0,10,34253,0,0,0,0,34263,9,698,40426,0,0,0,0,41133,3,3,33758,0,0,0,0,33764,20,6,35406,0,0,0,0,35432,4,10,26857,0,0,0,0,26871,17,102,46283,0,0,0,0,46402,4,611,46008,0,0,0,1,46624,12,253,20204,0,0,0,0,20469,9,234,48492,0,0,0,6,48741,4,172,17956,5,0,0,1,18138,7,49,17051,0,0,0,0,17107,8,56,35711,0,0,0,3,35778,2,207,29417,0,0,0,4,29630,3,656,24471,0,0,0,0,25130,134,4448,746876,5,0,0,24,751487,2.66
F018000,元富期貨,59,45,29710,5,0,0,1,29820,40,16,21787,3,0,0,0,21846,42,146,49350,5,0,0,0,49543,2,45,38036,7,0,0,0,38090,1,10,21269,3,0,0,1,21284,25,39,36091,0,0,0,3,36158,86,33,27327,0,0,0,1,27447,10,11,28452,0,0,0,1,28474,135,48,34300,16,0,0,1,34500,33,18,30354,6,0,0,0,30411,13,11,27152,0,0,0,0,27176,10,17,33269,0,0,0,1,33297,12,21,40544,0,0,0,0,40577,35,85,34576,0,0,0,0,34696,22,26,18318,2,0,0,0,18368,3,68,38099,4,0,0,5,38179,1,21,16832,3,0,0,0,16857,0,39,21198,0,0,0,0,21237,2,15,38826,3,0,0,1,38847,0,1,13496,1,0,0,2,13500,1,14,15805,2,0,0,0,15822,532,729,614791,60,0,0,17,616129,2.18
S920999,凱基證券自營,0,0,3640,0,0,0,0,3640,183,408,22686,236,0,0,3,23516,617,2219,69559,301,0,0,5,72701,345,779,47746,227,0,0,3,49100,31,149,18288,121,0,0,19,18608,622,513,32573,148,0,0,50,33906,210,729,21296,226,0,0,10,22471,545,375,24444,273,0,0,33,25670,97,629,29669,123,0,0,25,30543,230,287,25386,148,0,0,10,26061,977,454,30863,56,0,0,46,32396,66,235,36109,53,0,0,14,36477,177,511,42803,56,0,0,41,43588,224,846,38052,94,0,0,182,39398,165,309,8271,209,0,0,131,9085,126,13,21054,315,0,0,92,21600,142,717,9517,210,0,0,66,10652,28,151,11613,195,0,0,158,12145,2,86,36164,150,0,0,57,36459,0,0,12106,100,0,0,4,12210,6,553,21654,198,0,0,90,22501,4793,9963,563493,3439,0,0,1039,582727,2.07
F005000,國票期貨,6,24,18448,0,0,0,0,18478,20,12,14318,13,0,0,0,14363,13,8,28347,125,0,0,0,28493,11,2,21678,15,0,0,0,21706,4,5,12023,10,0,0,1,12043,8,1,21296,53,0,0,0,21358,13,33,14078,33,0,0,0,14157,0,5,13317,45,0,0,0,13367,3,0,21283,65,0,0,0,21351,2,6,12312,27,0,0,0,12347,2,24,11088,3,0,0,1,11118,4,0,11421,17,0,0,0,11442,5,0,15274,5,0,0,0,15284,0,80,21358,114,0,0,0,21552,10,5,9416,30,0,0,4,9465,48,103,17320,75,0,0,5,17551,4,0,9171,10,0,0,0,9185,5,3,7890,40,0,0,0,7938,34,5,21660,13,0,0,0,21712,1,6,9550,31,0,0,0,9588,1,9,7783,8,0,0,0,7801,194,331,319031,732,0,0,11,320299,1.13999999999999984
F030000,兆豐期貨,1,12,14835,0,0,0,0,14848,5,28,11525,0,0,0,0,11558,9,23,23306,1,0,0,0,23339,3,22,19427,0,0,0,0,19452,3,12,10930,1,0,0,0,10946,0,38,17667,0,0,0,2,17707,1,9,12082,0,0,0,0,12092,0,7,12989,0,0,0,0,12996,3,22,20070,1,0,0,0,20096,1,28,12762,0,0,0,0,12791,5,20,13247,3,0,0,0,13275,3,11,17913,2,0,0,0,17929,10,15,20750,0,0,0,0,20775,7,66,17414,1,0,0,0,17488,3,22,7289,0,0,0,0,7314,8,11,16064,1,0,0,0,16084,1,7,7327,3,0,0,0,7338,1,0,8287,2,0,0,0,8290,3,3,17402,2,0,0,0,17410,0,0,9235,3,0,0,0,9238,0,0,9202,0,0,0,0,9202,67,356,299723,20,0,0,2,300168,1.06
F014000,華南期貨,0,48,11638,6,0,0,0,11692,1,24,8939,0,0,0,0,8964,0,70,20255,23,0,0,0,20348,0,0,19794,0,0,0,0,19794,0,30,6969,0,0,0,0,6999,2,50,13212,0,0,0,1,13265,0,30,11564,0,0,0,1,11595,0,15,9688,0,0,0,0,9703,0,8,22260,0,0,0,1,22269,0,0,9760,0,0,0,0,9760,4,0,11203,5,0,0,0,11212,0,42,11777,10,0,0,0,11829,9,34,16334,0,0,0,0,16377,0,114,19403,20,0,0,0,19537,0,0,7545,30,0,0,0,7575,0,30,13517,2,0,0,0,13549,0,24,8638,0,0,0,0,8662,0,0,9722,0,0,0,0,9722,2,8,22607,2,0,0,0,22619,0,8,7690,0,0,0,0,7698,0,0,8057,7,0,0,0,8064,18,535,270572,105,0,0,3,271233,0.96
S888999,國泰證券自營,99,0,8591,0,0,0,0,8690,117,0,5355,0,0,0,0,5472,157,0,19211,0,0,0,0,19368,77,0,23904,0,0,0,0,23981,31,0,3703,0,0,0,0,3734,47,0,11175,0,0,0,0,11222,85,0,5084,0,0,0,0,5169,30,0,6961,0,0,0,0,6991,180,0,18077,0,0,0,0,18257,181,0,11567,0,0,0,0,11748,2376,0,9583,0,0,0,0,11959,52,0,11335,0,0,0,0,11387,79,0,17128,0,0,0,0,17207,148,0,26777,0,0,0,0,26925,166,0,8536,0,0,0,0,8702,76,0,15290,0,0,0,0,15366,109,0,4602,0,0,0,0,4711,59,0,4207,0,0,0,0,4266,27,0,20532,0,0,0,0,20559,24,0,5338,0,0,0,0,5362,10,0,6806,0,0,0,0,6816,4130,0,243762,0,0,0,0,247892,0.88
S592999,元富證券自營,0,0,9429,0,0,0,0,9429,0,0,7483,0,0,0,0,7483,0,0,27086,0,0,0,0,27086,0,0,13965,0,0,0,0,13965,0,0,9511,0,0,0,0,9511,0,0,15610,0,0,0,0,15610,0,0,8706,0,0,0,0,8706,0,0,7390,0,0,0,0,7390,0,0,20834,0,0,0,0,20834,0,0,12032,0,0,0,0,12032,0,0,11852,0,0,0,0,11852,0,0,18179,0,0,0,0,18179,0,0,20790,0,0,0,0,20790,0,0,11840,0,0,0,0,11840,0,0,5810,0,0,0,0,5810,0,0,6942,0,0,0,0,6942,0,0,2557,0,0,0,0,2557,0,0,1749,0,0,0,0,1749,0,0,6175,0,0,0,0,6175,0,0,3010,0,0,0,0,3010,0,0,2078,0,0,0,0,2078,0,0,223028,0,0,0,0,223028,0.79
S585999,統一證券自營,0,0,13729,0,0,0,0,13729,0,0,7049,0,0,0,0,7049,2,20,27122,0,0,0,0,27144,0,21,19467,0,0,0,0,19488,0,0,5161,0,0,0,0,5161,36,10,13065,0,0,0,0,13111,0,34,7239,0,0,0,0,7273,0,0,10111,0,0,0,0,10111,0,40,21569,0,0,0,0,21609,0,0,3465,0,0,0,0,3465,0,40,2929,0,0,0,0,2969,0,40,4829,0,0,0,0,4869,0,80,10185,0,0,0,0,10265,20,20,11542,0,0,0,0,11582,20,0,6928,0,0,0,0,6948,40,80,8900,0,0,0,0,9020,0,0,3468,0,0,0,0,3468,0,0,5668,0,0,0,0,5668,0,0,15467,0,0,0,0,15467,0,38,3377,0,0,0,0,3415,0,164,4805,0,0,0,0,4969,118,587,206075,0,0,0,0,206780,0.73
F020999,群益期貨自營,91,239,6744,0,0,0,0,7074,1,22,5026,0,0,0,0,5049,103,532,9481,0,0,0,0,10116,101,109,14574,0,0,0,0,14784,31,24,4958,0,0,0,25,5038,67,48,6720,0,0,0,0,6835,64,92,5508,0,0,0,3,5667,83,53,7523,0,0,0,40,7699,196,98,10195,1,0,0,0,10490,151,42,5403,35,0,0,20,5651,445,157,4961,25,0,0,10,5598,169,112,7085,9,0,0,11,7386,131,514,9278,7,0,0,2,9932,148,975,8551,29,0,0,22,9725,161,322,11270,22,0,0,30,11805,91,443,19886,37,0,0,17,20474,114,459,10652,8,0,0,23,11256,89,135,6798,41,0,0,6,7069,4,101,12797,0,0,0,7,12909,48,68,12749,11,0,0,22,12898,14,427,10939,34,0,0,184,11598,2302,4972,191098,259,0,0,422,199053,0.71
S779999,國票證券自營,0,0,8642,0,0,0,0,8642,0,0,5372,21,0,0,0,5393,0,0,15985,0,0,0,0,15985,0,0,22545,22,0,0,0,22567,0,0,5797,0,0,0,0,5797,0,0,13066,0,0,0,0,13066,0,0,5051,15,0,0,0,5066,0,0,4930,5,0,0,0,4935,0,0,17093,5,0,0,0,17098,0,0,9365,0,0,0,0,9365,0,0,8652,0,0,0,0,8652,0,0,6594,0,0,0,0,6594,0,0,9840,0,0,0,0,9840,0,0,15391,0,0,0,0,15391,0,0,4888,0,0,0,0,4888,0,0,9930,5,0,0,0,9935,0,0,3781,11,0,0,0,3792,0,0,4442,0,0,0,0,4442,0,0,16395,0,0,0,0,16395,0,0,3059,5,0,0,0,3064,0,0,4931,0,0,0,0,4931,0,0,195749,89,0,0,0,195838,0.69
S538000,第一金證券,8,0,6901,0,0,0,1,6910,13,0,5242,5,0,0,0,5260,5,0,13056,0,0,0,1,13062,5,0,9781,0,0,0,0,9786,5,0,5483,65,0,0,1,5554,24,0,9928,12,0,0,0,9964,16,0,6683,15,0,0,0,6714,4,0,6949,5,0,0,0,6958,24,0,10753,15,0,0,0,10792,11,0,7253,10,0,0,0,7274,9,0,7304,0,0,0,0,7313,5,0,7994,10,0,0,0,8009,9,0,10622,0,0,0,0,10631,2,0,8646,5,0,0,0,8653,6,8,6130,10,0,0,4,6158,21,0,12389,1,0,0,39,12450,2,0,3930,35,0,0,0,3967,3,0,5009,10,0,0,2,5024,12,3,10266,10,0,0,1,10292,11,0,5042,30,0,0,10,5093,1,0,6169,25,0,0,10,6205,196,11,165530,263,0,0,69,166069,0.59
S144000,美林證券,0,0,19024,0,0,0,0,19024,0,0,4987,0,0,0,0,4987,0,0,18046,0,0,0,0,18046,0,0,4747,0,0,0,0,4747,0,0,660,0,0,0,0,660,0,0,16149,0,0,0,0,16149,0,0,2119,0,0,0,0,2119,0,0,10510,0,0,0,0,10510,0,0,8530,0,0,0,0,8530,0,0,357,0,0,0,0,357,0,0,3069,0,0,0,0,3069,0,0,6553,0,0,0,0,6553,0,0,6752,0,0,0,0,6752,0,0,2210,0,0,0,0,2210,0,0,10962,0,0,0,0,10962,0,0,8153,0,0,0,0,8153,0,0,4110,0,0,0,0,4110,0,0,5851,0,0,0,0,5851,0,0,13033,0,0,0,0,13033,0,0,4973,0,0,0,0,4973,0,0,1855,0,0,0,0,1855,0,0,152650,0,0,0,0,152650,0.540000000000000064
S653000,大眾證券,0,0,8280,0,0,0,0,8280,0,0,2961,0,0,0,0,2961,0,0,16510,0,0,0,0,16510,0,0,8181,0,0,0,0,8181,0,0,1923,0,0,0,0,1923,0,0,3611,0,0,0,0,3611,0,0,7819,0,0,0,0,7819,0,0,3814,0,0,0,0,3814,0,0,6194,0,0,0,0,6194,0,0,6972,0,0,0,0,6972,0,0,3771,0,0,0,0,3771,0,0,2904,0,0,0,0,2904,0,0,9514,0,0,0,0,9514,0,0,7086,0,0,0,0,7086,0,0,3980,0,0,0,0,3980,0,0,18872,0,0,0,0,18872,0,0,8539,0,0,0,0,8539,0,0,6061,0,0,0,0,6061,0,0,12924,0,0,0,0,12924,0,0,5273,0,0,0,0,5273,0,0,4405,0,0,0,0,4405,0,0,149594,0,0,0,0,149594,0.53
S884000,玉山證券,0,0,5991,0,0,0,0,5991,0,0,5527,0,0,0,0,5527,0,2,11802,0,0,0,1,11805,0,1,8623,0,0,0,0,8624,10,0,5084,0,0,0,1,5095,0,0,8052,0,0,0,1,8053,0,0,6456,0,0,0,0,6456,0,0,4070,0,0,0,140,4210,0,0,7844,0,0,0,0,7844,0,1,4208,0,0,0,0,4209,0,0,8758,0,0,0,0,8758,0,0,9567,0,0,0,0,9567,0,3,10594,0,0,0,0,10597,0,16,9062,0,0,0,1,9079,0,0,5558,0,0,0,0,5558,0,1,7876,0,0,0,1,7878,0,0,5083,0,0,0,0,5083,0,0,3180,2,0,0,0,3182,0,1,9485,0,0,0,0,9486,1,0,3361,0,0,0,0,3362,1,2,7088,0,0,0,2,7093,12,27,147269,2,0,0,147,147457,0.52
S126999,宏遠證券自營,0,0,10027,0,0,0,0,10027,0,0,13359,0,0,0,0,13359,0,0,20236,0,0,0,0,20236,0,0,15810,0,0,0,0,15810,0,0,9347,0,0,0,0,9347,0,0,15407,0,0,0,0,15407,0,0,8969,0,0,0,0,8969,0,0,2522,0,0,0,0,2522,0,0,5206,0,0,0,0,5206,0,0,2857,0,0,0,0,2857,0,0,4606,0,0,0,0,4606,0,0,2339,0,0,0,0,2339,0,0,4173,0,0,0,0,4173,0,0,5691,0,0,0,0,5691,0,0,7002,0,0,0,0,7002,0,0,1829,0,0,0,0,1829,0,0,1813,0,0,0,0,1813,0,0,2415,0,0,0,0,2415,0,0,2771,0,0,0,0,2771,0,0,3874,0,0,0,0,3874,0,0,4083,0,0,0,0,4083,0,0,144336,0,0,0,0,144336,0.51
F001000,國泰期貨,2,71,4251,2,0,0,3,4329,0,60,3224,5,0,0,0,3289,0,131,13835,0,4,0,0,13970,0,2,11855,0,0,0,0,11857,1,2,4326,0,0,0,0,4329,0,0,8480,0,0,0,0,8480,0,2,7462,7,0,0,4,7475,0,0,5611,0,0,0,0,5611,0,2,8963,5,0,0,0,8970,0,11,5410,1,0,0,0,5422,0,0,5211,6,0,0,0,5217,4,11,5704,4,0,0,0,5723,0,0,7323,5,0,0,0,7328,2,147,5824,0,0,0,0,5973,0,0,4156,58,0,0,0,4214,0,0,8669,48,0,0,2,8719,2,2,3547,0,0,0,1,3552,0,0,3350,0,0,0,0,3350,6,6,11601,3,0,0,0,11616,0,0,4641,4,0,0,2,4647,0,0,4615,38,0,0,0,4653,17,447,138058,186,4,0,12,138724,0.49
