期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
S856000,新光證券,28,4,3206,0,0,0,0,3238,4,19,2960,0,0,0,0,2983,2,43,5188,0,0,0,1,5234,7,44,5086,1,0,0,1,5139,0,14,3669,1,0,0,0,3684,14,10,2778,0,0,0,0,2802,0,40,4316,0,0,0,0,4356,4,8,4580,0,0,0,0,4592,2,5,4824,0,0,0,0,4831,1,3,2541,0,0,0,1,2546,4,4,4781,0,0,0,0,4789,1,9,3130,0,0,0,0,3140,0,5,4471,0,0,0,0,4476,0,4,5880,0,0,0,0,5884,1,27,5348,0,0,0,0,5376,2,20,4545,0,0,0,0,4567,9,0,3182,0,0,0,0,3191,0,0,3238,0,0,0,0,3238,7,0,7339,0,0,0,2,7348,0,0,2756,0,0,0,0,2756,20,0,2608,0,0,0,0,2628,106,259,86426,2,0,0,5,86798,0.4
S159000,花旗環球國際證券,0,0,1292,0,0,0,0,1292,0,0,59,0,0,0,0,59,0,0,54,0,0,0,0,54,0,0,390,0,0,0,0,390,0,0,1921,0,0,0,0,1921,0,0,4348,0,0,0,0,4348,0,0,4081,0,0,0,0,4081,0,0,2489,0,0,0,0,2489,0,0,4835,0,0,0,0,4835,0,0,4787,0,0,0,0,4787,0,0,2279,0,0,0,0,2279,0,0,1567,0,0,0,0,1567,0,0,5437,0,0,0,0,5437,0,0,6367,0,0,0,0,6367,0,0,6775,0,0,0,0,6775,0,0,5633,0,0,0,0,5633,0,0,2480,0,0,0,0,2480,0,0,5505,0,0,0,0,5505,0,0,6488,0,0,0,0,6488,0,0,657,0,0,0,0,657,0,0,1522,0,0,0,0,1522,0,0,68966,0,0,0,0,68966,0.32
F007999,日盛期貨自營,0,0,1998,0,0,0,0,1998,0,0,1679,0,0,0,0,1679,0,0,2254,0,0,0,0,2254,0,0,986,0,0,0,0,986,0,0,1109,0,0,0,0,1109,0,0,1597,0,0,0,0,1597,0,0,3018,0,0,0,0,3018,0,0,4121,0,0,0,0,4121,0,0,4514,0,0,0,0,4514,0,0,1634,0,0,0,0,1634,0,0,4409,0,0,0,0,4409,0,0,3003,0,0,0,0,3003,0,0,4560,0,0,0,0,4560,0,0,2873,0,0,0,0,2873,0,0,3834,0,0,0,0,3834,0,0,2500,0,0,0,0,2500,0,0,1415,0,0,0,0,1415,0,0,253,0,0,0,0,253,0,0,4826,0,0,0,0,4826,0,0,1058,0,0,0,0,1058,0,0,626,0,0,0,0,626,0,0,52267,0,0,0,0,52267,0.24
S653999,大眾證券自營,0,0,2521,0,0,0,0,2521,0,0,1707,0,0,0,0,1707,0,0,2568,0,0,0,0,2568,0,0,3683,0,0,0,0,3683,0,0,2270,0,0,0,0,2270,0,0,2016,0,0,0,0,2016,0,0,4553,0,0,0,0,4553,0,0,2359,0,0,0,0,2359,0,0,916,0,0,0,0,916,0,0,2477,0,0,0,0,2477,0,0,4543,0,0,0,0,4543,0,0,1370,0,0,0,0,1370,0,0,1783,0,0,0,0,1783,0,0,2325,0,0,0,0,2325,0,0,2418,0,0,0,0,2418,0,0,2484,0,0,0,0,2484,0,0,698,0,0,0,0,698,0,0,1004,0,0,0,0,1004,0,0,3197,0,0,0,0,3197,0,0,3765,0,0,0,0,3765,0,0,2267,0,0,0,0,2267,0,0,50924,0,0,0,0,50924,0.24
F034000,澳帝華期貨,0,0,7174,0,0,0,0,7174,0,0,662,0,0,0,0,662,0,0,4100,0,0,0,0,4100,0,0,1707,0,0,0,0,1707,0,0,1515,0,0,0,0,1515,0,0,730,0,0,0,0,730,0,0,3793,0,0,0,0,3793,0,0,2830,0,0,0,0,2830,0,0,2054,0,0,0,0,2054,0,0,1004,0,0,0,0,1004,0,0,3459,0,0,0,0,3459,0,0,3435,0,0,0,0,3435,0,0,735,0,0,0,0,735,0,0,790,0,0,0,0,790,0,0,3800,0,0,0,0,3800,0,0,3053,0,0,0,0,3053,0,0,418,0,0,0,0,418,0,0,515,0,0,0,0,515,0,0,3221,0,0,0,0,3221,0,0,1573,0,0,0,0,1573,0,0,3037,0,0,0,0,3037,0,0,49605,0,0,0,0,49605,0.23
S616999,中國信託證券自營,0,0,47,0,0,0,0,47,0,0,557,0,0,0,0,557,0,0,1620,0,0,0,0,1620,0,0,529,0,0,0,0,529,0,0,2882,0,0,0,0,2882,0,0,620,0,0,0,0,620,0,0,2636,0,0,0,0,2636,0,0,1940,0,0,0,0,1940,0,0,1494,0,0,0,0,1494,0,0,2534,0,0,0,0,2534,0,0,2042,0,0,0,0,2042,0,0,1821,0,0,0,0,1821,0,61,1729,0,0,0,0,1790,0,0,7767,0,0,0,0,7767,0,0,4633,0,0,0,0,4633,0,61,3055,0,0,0,0,3116,0,0,2193,0,0,0,0,2193,0,0,1239,0,0,0,0,1239,0,0,5443,0,0,0,0,5443,0,0,430,0,0,0,0,430,4,0,670,0,0,0,0,674,4,122,45881,0,0,0,0,46007,0.21
S144000,美林證券,0,0,123,0,0,0,0,123,0,0,1430,0,0,0,0,1430,0,0,187,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,685,0,0,1166,0,0,0,0,1166,0,0,2343,0,0,0,0,2343,0,0,1999,0,0,0,0,1999,0,0,1233,0,0,0,0,1233,0,0,1130,0,0,0,0,1130,0,0,3109,0,0,0,0,3109,0,0,4924,0,0,0,0,4924,0,0,4469,0,0,0,0,4469,0,0,6270,0,0,0,0,6270,0,0,1777,0,0,0,0,1777,0,0,754,0,0,0,0,754,0,0,2415,0,0,0,0,2415,0,0,2100,0,0,0,0,2100,0,0,5533,0,0,0,0,5533,0,0,1059,0,0,0,0,1059,0,0,2164,0,0,0,0,2164,0,0,44870,0,0,0,0,44870,0.21
S616000,中國信託證券,1,0,1967,0,0,0,0,1968,0,0,1541,2,0,0,0,1543,6,0,2094,5,0,0,0,2105,0,0,2224,0,0,0,0,2224,0,0,1527,0,0,0,0,1527,0,2,1495,5,0,0,0,1502,0,0,1647,1,0,0,0,1648,0,0,1794,0,0,0,0,1794,1,0,2633,0,0,0,0,2634,8,0,623,0,0,0,0,631,0,0,1797,5,0,0,0,1802,0,0,2445,0,0,0,0,2445,5,0,1623,0,0,0,0,1628,2,0,3497,6,0,0,0,3505,4,6,1978,10,0,0,0,1998,2,2,2480,5,0,0,0,2489,2,2,1412,3,0,0,0,1419,0,0,902,0,0,0,0,902,10,10,4360,5,0,0,0,4385,0,0,1518,6,0,0,0,1524,12,0,2566,0,0,0,0,2578,53,22,42123,53,0,0,0,42251,0.2
S509999,華南永昌證券自營,0,0,1278,0,0,0,0,1278,0,0,644,0,0,0,0,644,0,0,1615,0,0,0,0,1615,0,0,1985,0,0,0,0,1985,0,0,3424,0,0,0,0,3424,0,0,493,0,0,0,0,493,0,0,427,0,0,0,0,427,0,0,1251,0,0,0,0,1251,0,0,1193,0,0,0,0,1193,0,0,80,0,0,0,0,80,0,0,785,0,0,0,0,785,0,0,3738,0,0,0,0,3738,0,0,1237,0,0,0,0,1237,0,0,550,0,0,0,0,550,0,0,3056,0,0,0,0,3056,0,0,2785,0,0,0,0,2785,0,0,1093,0,0,0,0,1093,0,0,363,0,0,0,0,363,0,0,2676,0,0,0,0,2676,0,0,2189,0,0,0,0,2189,0,0,2020,0,0,0,0,2020,0,0,32882,0,0,0,0,32882,0.15
F020999,群益期貨自營,0,0,414,0,0,0,0,414,0,0,380,0,0,0,0,380,0,0,1675,0,0,0,0,1675,0,0,315,0,0,0,0,315,0,0,484,0,0,0,0,484,0,47,420,0,0,0,0,467,0,80,405,0,0,0,0,485,82,19,1026,0,0,0,0,1127,20,122,301,0,0,0,0,443,2,102,745,0,0,0,0,849,101,163,901,0,0,0,0,1165,0,0,526,0,0,0,0,526,0,0,2162,0,0,0,0,2162,0,0,3176,0,0,0,0,3176,44,2,4023,0,0,0,0,4069,177,225,3243,0,0,0,0,3645,31,66,3825,0,0,0,0,3922,2,82,1835,0,0,0,0,1919,44,193,1923,0,0,0,0,2160,1,270,1400,0,0,0,0,1671,22,38,949,0,0,0,0,1009,526,1409,30128,0,0,0,0,32063,0.15
S109000,台灣工銀證券,0,0,1169,0,0,0,0,1169,0,0,2134,0,0,0,0,2134,0,0,2160,0,0,0,0,2160,0,0,1330,0,0,0,0,1330,0,0,747,0,0,0,0,747,0,0,418,0,0,0,0,418,0,0,1421,0,0,0,0,1421,0,0,1834,0,0,0,0,1834,0,0,1046,0,0,0,0,1046,0,0,983,0,0,0,0,983,0,0,870,0,0,0,0,870,0,0,887,0,0,0,0,887,0,0,1978,0,0,0,0,1978,0,0,1696,0,0,0,0,1696,0,0,2001,0,0,0,0,2001,0,0,1537,0,0,0,0,1537,0,0,1919,0,0,0,0,1919,0,0,691,0,0,0,0,691,0,0,2116,0,0,0,0,2116,0,0,1007,0,0,0,0,1007,0,0,1854,0,0,0,0,1854,0,0,29798,0,0,0,0,29798,0.140000000000000016
S526000,大慶證券,0,4,690,0,0,0,0,694,1,0,719,0,0,0,0,720,0,2,1316,0,0,0,2,1320,0,0,1222,0,0,0,0,1222,0,1,836,0,0,0,0,837,0,2,709,0,0,0,0,711,0,3,1295,0,0,0,0,1298,0,2,1383,0,0,0,6,1391,0,2,1980,0,0,0,0,1982,0,4,1461,0,0,0,2,1467,0,3,1826,0,0,0,0,1829,0,0,927,0,0,0,0,927,0,2,2911,0,0,0,2,2915,0,2,1194,0,0,0,0,1196,0,6,1238,0,0,0,0,1244,0,6,1343,0,0,0,0,1349,0,1,3039,0,0,0,0,3040,0,0,944,0,0,0,4,948,0,7,2160,0,0,0,0,2167,0,2,927,0,0,0,0,929,0,9,1578,0,0,0,3,1590,1,58,29698,0,0,0,19,29776,0.140000000000000016
S126000,宏遠證券,0,0,1067,0,0,0,0,1067,0,0,729,0,0,0,0,729,5,0,1413,0,0,0,0,1418,5,0,2555,0,0,0,0,2560,3,4,1342,0,0,0,0,1349,6,6,574,0,0,0,0,586,3,0,602,0,0,0,0,605,5,0,1161,0,0,0,0,1166,1,0,705,0,0,0,0,706,0,0,379,0,0,0,0,379,0,0,892,0,0,0,0,892,0,0,632,0,0,0,0,632,0,0,670,0,0,0,0,670,0,0,1882,0,0,0,0,1882,0,0,1187,0,0,0,0,1187,0,0,802,0,0,0,0,802,0,0,912,0,0,0,0,912,0,0,695,0,0,0,0,695,0,0,1603,0,0,0,0,1603,0,0,568,0,0,0,0,568,4,0,9149,0,0,0,0,9153,32,10,29519,0,0,0,0,29561,0.140000000000000016
F004999,凱基期貨自營,0,0,420,0,0,0,0,420,0,0,508,0,0,0,0,508,0,0,918,0,0,0,0,918,0,0,4256,0,0,0,0,4256,0,0,282,0,0,0,0,282,0,0,4853,0,0,0,0,4853,0,0,4583,0,0,0,0,4583,0,0,3264,0,0,0,0,3264,0,0,2175,0,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,71,0,0,1534,0,0,0,0,1534,0,0,327,0,0,0,0,327,0,0,365,0,0,0,0,365,0,0,1052,0,0,0,0,1052,0,0,26,0,0,0,0,26,0,0,162,0,0,0,0,162,0,0,486,0,0,0,0,486,0,0,1214,0,0,0,0,1214,0,0,1346,0,0,0,0,1346,0,0,946,0,0,0,0,946,0,0,28788,0,0,0,0,28788,0.13
S116999,日盛證券自營,0,0,1448,0,0,0,0,1448,0,0,1178,0,0,0,0,1178,25,0,928,0,0,0,0,953,0,0,1396,0,0,0,0,1396,2,0,1343,0,0,0,0,1345,18,0,703,0,0,0,0,721,0,0,719,0,0,0,0,719,0,0,576,0,0,0,0,576,0,0,1463,0,0,0,0,1463,0,0,604,0,0,0,0,604,0,0,541,0,0,0,0,541,2,0,719,0,0,0,0,721,0,0,901,0,0,0,0,901,0,0,2605,0,0,0,0,2605,0,0,2305,0,0,0,0,2305,0,0,1863,0,0,0,0,1863,0,0,1200,0,0,0,0,1200,0,0,550,0,0,0,0,550,0,0,1623,0,0,0,0,1623,0,0,1143,0,0,0,0,1143,0,0,1400,0,0,0,0,1400,47,0,25208,0,0,0,0,25255,0.12
F008999,統一期貨自營,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,11,0,0,8,0,0,0,0,8,0,0,78,0,0,0,0,78,0,0,191,0,0,0,0,191,0,0,543,0,0,0,0,543,0,0,600,0,0,0,0,600,0,0,1006,0,0,0,0,1006,0,0,833,0,0,0,0,833,0,0,1,20,0,0,0,21,0,0,3397,0,0,0,0,3397,0,0,3252,0,0,0,0,3252,0,0,3111,0,0,0,0,3111,0,0,219,0,0,0,0,219,0,0,445,0,0,0,0,445,0,0,3064,0,0,0,0,3064,0,0,2354,10,0,0,0,2364,0,0,2867,0,0,0,0,2867,0,0,21992,40,0,0,0,22032,0.1
S147000,台灣摩根士丹利證券,0,0,2307,0,0,0,0,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0,1425,0,0,5149,0,0,0,0,5149,0,0,700,0,0,0,0,700,0,0,600,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,4221,0,0,0,0,4221,0,0,700,0,0,0,0,700,0,0,156,0,0,0,0,156,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,350,0,0,700,0,0,0,0,700,0,0,1400,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,20008,0,0,0,0,20008,0.09
S109999,台灣工銀證券自營,0,0,2050,0,0,0,0,2050,0,0,1257,0,0,0,0,1257,0,0,1368,0,0,0,0,1368,0,0,1666,0,0,0,0,1666,0,0,1575,0,0,0,0,1575,0,0,200,0,0,0,0,200,0,0,1090,0,0,0,0,1090,0,0,1300,0,0,0,0,1300,0,0,1169,0,0,0,0,1169,0,0,237,0,0,0,0,237,0,0,595,0,0,0,0,595,0,0,88,0,0,0,0,88,0,0,573,0,0,0,0,573,0,0,185,0,0,0,0,185,0,0,305,0,0,0,0,305,0,0,958,0,0,0,0,958,0,0,462,0,0,0,0,462,0,0,517,0,0,0,0,517,0,0,1427,0,0,0,0,1427,0,0,257,0,0,0,0,257,0,0,1099,0,0,0,0,1099,0,0,18378,0,0,0,0,18378,0.09
S218000,亞東證券,0,0,484,0,0,0,0,484,0,0,661,0,0,0,1,662,0,0,809,0,0,0,0,809,0,0,968,0,0,0,0,968,0,0,682,0,0,0,0,682,0,0,655,0,0,0,0,655,0,0,880,0,0,0,0,880,0,0,586,0,0,0,0,586,0,0,1010,0,0,0,0,1010,0,0,465,0,0,0,0,465,0,0,794,0,0,0,0,794,0,0,572,0,0,0,0,572,0,5,487,0,0,0,1,493,0,0,1470,0,0,0,0,1470,0,6,1341,0,0,0,0,1347,0,0,902,0,0,0,0,902,0,0,438,0,0,0,0,438,0,0,573,0,0,0,0,573,0,0,1035,0,0,0,0,1035,0,0,1836,0,0,0,0,1836,0,0,1128,0,0,0,1,1129,0,11,17776,0,0,0,3,17790,0.08
F021999,元大寶來期貨自營,0,0,24,0,0,0,0,24,0,0,540,0,0,0,0,540,0,0,52,0,0,0,0,52,0,0,866,0,0,0,0,866,0,0,64,0,0,0,0,64,0,0,66,0,0,0,0,66,0,16,728,0,0,0,0,744,0,0,408,0,0,0,0,408,0,0,929,0,0,0,0,929,0,0,155,0,0,0,0,155,0,0,236,0,0,0,0,236,0,0,1637,0,0,0,0,1637,0,0,1608,0,0,0,0,1608,0,0,2179,0,0,0,20,2199,0,0,105,0,0,0,0,105,0,0,210,0,0,0,0,210,0,0,292,0,0,0,0,292,0,0,879,0,0,0,0,879,0,0,4959,0,0,0,4,4963,0,8,107,0,0,0,0,115,0,0,87,0,0,0,16,103,0,24,16131,0,0,0,40,16195,0.08
F029999,康和期貨自營,0,0,430,0,0,0,0,430,0,0,260,0,0,0,0,260,0,0,690,0,0,0,0,690,0,0,1348,0,0,0,0,1348,0,0,410,0,0,0,0,410,0,0,600,0,0,0,0,600,0,0,499,0,0,0,0,499,0,0,291,0,0,0,0,291,0,0,1198,0,0,0,0,1198,0,0,440,0,0,0,0,440,0,0,868,0,0,0,0,868,0,0,1072,0,0,0,0,1072,0,0,594,0,0,0,0,594,0,0,1076,0,0,0,0,1076,0,0,730,0,0,0,0,730,0,0,665,0,0,0,0,665,0,0,425,0,0,0,0,425,0,0,445,0,0,0,0,445,0,0,2406,0,0,0,0,2406,0,0,393,0,0,0,0,393,0,0,349,0,0,0,0,349,0,0,15189,0,0,0,0,15189,0.0700000000000000128
S551999,永豐金證券自營,0,0,612,0,0,0,0,612,0,0,232,0,0,0,0,232,0,0,404,0,0,0,0,404,0,0,1232,0,0,0,0,1232,0,0,804,0,0,0,0,804,0,0,400,0,0,0,0,400,0,0,80,0,0,0,0,80,0,0,94,0,0,0,0,94,0,0,1604,0,0,0,0,1604,0,0,223,0,0,0,0,223,0,0,79,0,0,0,0,79,0,0,80,0,0,0,0,80,0,0,40,0,0,0,0,40,0,0,278,0,0,0,0,278,0,0,328,0,0,0,0,328,0,0,1045,0,0,0,0,1045,0,0,297,0,0,0,0,297,0,0,610,0,0,0,0,610,0,0,770,0,0,0,0,770,0,0,1736,0,0,0,0,1736,0,0,178,0,0,0,0,178,0,0,11126,0,0,0,0,11126,0.05
S538999,第一金證券自營,0,0,388,0,0,0,0,388,0,0,105,0,0,0,0,105,0,8,472,0,0,0,0,480,0,4,408,0,0,0,0,412,0,0,285,0,0,0,0,285,0,0,422,0,0,0,0,422,0,0,406,0,0,0,0,406,0,0,150,0,0,0,0,150,0,0,398,0,0,0,0,398,0,0,278,0,0,0,0,278,0,0,596,0,0,0,0,596,0,0,402,0,0,0,0,402,0,0,328,0,0,0,0,328,0,0,212,0,0,0,0,212,0,0,777,0,0,0,0,777,0,0,526,0,0,0,0,526,0,0,137,0,0,0,0,137,0,0,137,0,0,0,0,137,0,0,1276,0,0,0,0,1276,0,0,241,0,0,0,0,241,0,0,262,0,0,0,0,262,0,12,8206,0,0,0,0,8218,0.04
S844000,摩根大通證券,0,0,1946,0,0,0,0,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,130,0,0,0,0,130,0,0,0,0,0,0,0,0,0,454,660,0,0,0,0,1114,0,200,300,0,0,0,0,500,0,0,550,0,0,0,0,550,0,0,150,0,0,0,0,150,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,1032,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,654,4820,0,0,0,0,5474,0.03
S505000,大展證券,0,0,343,0,0,0,0,343,0,0,185,0,0,0,0,185,0,0,229,0,0,0,0,229,0,0,149,0,0,0,0,149,0,0,201,0,0,0,0,201,0,0,139,0,0,0,0,139,0,0,364,0,0,0,0,364,0,0,234,0,0,0,0,234,0,0,395,0,0,0,0,395,0,0,148,3,0,0,0,151,0,0,245,3,0,0,0,248,0,0,171,0,0,0,0,171,0,0,230,0,0,0,0,230,0,0,201,1,0,0,0,202,0,0,233,2,0,0,0,235,0,0,244,0,0,0,0,244,0,0,424,1,0,0,0,425,0,0,105,0,0,0,0,105,0,0,481,0,0,0,0,481,0,0,308,0,0,0,0,308,0,0,314,0,0,0,0,314,0,0,5343,10,0,0,0,5353,0.02
S153000,港商德意志證券台北,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,0,0,0,0,4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,0,0,0,0,4125,0.02
S645000,永全證券,0,0,176,0,0,0,0,176,0,0,211,0,0,0,0,211,0,0,239,0,0,0,0,239,0,0,317,0,0,0,0,317,0,0,353,0,0,0,0,353,0,0,101,0,0,0,0,101,0,0,383,0,0,0,0,383,0,0,36,0,0,0,0,36,0,0,205,0,0,0,0,205,0,0,52,0,0,0,0,52,0,0,49,0,0,0,0,49,0,2,60,0,0,0,0,62,0,0,205,0,0,0,0,205,0,0,291,0,0,0,0,291,0,1,203,0,0,0,0,204,0,0,142,0,0,0,0,142,0,0,19,0,0,0,0,19,0,2,113,0,0,0,0,115,0,1,115,0,0,0,0,116,0,0,18,0,0,0,0,18,0,0,297,0,0,0,0,297,0,6,3585,0,0,0,0,3591,0.02
S703000,致和證券,0,0,77,0,0,0,0,77,0,0,246,0,0,0,0,246,0,0,92,0,0,0,0,92,0,0,174,0,0,0,0,174,0,0,307,0,0,0,0,307,0,0,32,0,0,0,0,32,0,0,143,0,0,0,0,143,0,0,73,0,0,0,0,73,0,0,51,0,0,0,0,51,0,0,5,0,0,0,0,5,0,0,25,0,0,0,0,25,0,0,11,0,0,0,0,11,0,0,138,0,0,0,0,138,0,0,128,0,0,0,0,128,0,0,21,0,0,0,0,21,0,0,6,0,0,0,0,6,0,0,62,0,0,0,0,62,0,0,8,0,0,0,0,8,0,0,19,0,0,0,0,19,0,0,186,0,0,0,0,186,0,0,16,0,0,0,0,16,0,0,1820,0,0,0,0,1820,0.01
F005999,國票期貨自營,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,50,0,0,0,0,50,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250,0,0,100,0,0,0,0,100,0,0,220,0,0,0,0,220,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,10,0,0,0,0,10,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1084,0,0,0,0,1084,0.01
S218999,亞東證券自營,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,0,20,0,0,40,0,0,0,0,40,0,0,40,0,0,0,0,40,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,0,20,0,0,40,0,0,0,0,40,0,0,20,0,0,0,0,20,0,0,10,0,0,0,0,10,0,0,30,0,0,0,0,30,0,0,40,0,0,0,0,40,0,0,320,0,0,0,0,320,0,0,30,0,0,0,0,30,0,0,40,0,0,0,0,40,0,0,146,0,0,0,0,146,0,0,10,0,0,0,0,10,0,0,144,0,0,0,0,144,0,0,1030,0,0,0,0,1030,0
S601000,奔亞證券,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,5,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,16,0,0,0,0,16,0,0,15,0,0,0,0,15,0,0,15,0,0,0,0,15,0,0,6,0,0,0,0,6,0,0,18,0,0,0,0,18,0,0,11,0,0,0,0,11,0,0,20,0,0,0,0,20,0,0,9,0,0,0,0,9,0,0,24,0,0,0,0,24,0,0,20,0,0,0,0,20,0,0,38,0,0,0,0,38,0,0,13,0,0,0,0,13,0,0,56,0,0,0,0,56,0,0,31,0,0,0,0,31,0,0,53,0,0,0,0,53,0,0,359,0,0,0,0,359,0
