期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
S856000,新光證券,2,1,1523,0,0,0,0,1526,0,12,2186,0,0,0,0,2198,0,1,3340,0,0,0,0,3341,1,0,6038,0,0,0,0,6039,0,2,3239,0,0,0,0,3241,2,5,2344,0,0,0,0,2351,0,0,3704,0,0,0,4,3708,2,0,3135,0,0,0,0,3137,9,8,4974,0,0,0,0,4991,3,18,5840,0,0,0,6,5867,0,4,4688,0,0,0,1,4693,0,2,2844,0,0,0,0,2846,12,5,5151,0,0,0,2,5170,20,0,3661,0,0,0,0,3681,0,0,3333,0,0,0,0,3333,25,0,5473,0,0,0,0,5498,0,4,2559,0,0,0,0,2563,6,0,4933,0,0,0,1,4940,0,0,2402,0,0,0,0,2402,1,1,4278,0,0,0,0,4280,83,63,75645,0,0,0,14,75805,0.38
F038999,大眾期貨自營,0,0,810,0,0,0,0,810,0,0,1219,0,0,0,0,1219,0,0,1365,0,0,0,0,1365,0,0,5302,0,0,0,0,5302,0,0,4618,0,0,0,0,4618,0,0,1848,0,0,0,0,1848,0,0,6198,0,0,0,0,6198,0,0,3809,0,0,0,0,3809,0,0,5088,0,0,0,0,5088,0,0,5090,0,0,0,0,5090,0,0,2135,0,0,0,0,2135,0,0,1440,0,0,0,0,1440,0,0,5745,0,0,0,0,5745,0,0,2464,0,0,0,0,2464,0,0,3723,0,0,0,0,3723,0,0,3588,0,0,0,0,3588,0,0,1781,0,0,0,0,1781,0,0,4069,0,0,0,0,4069,0,0,1718,0,0,0,0,1718,0,0,7101,0,0,0,0,7101,0,0,69111,0,0,0,0,69111,0.35
S920999,凱基證券自營,0,0,1368,15,0,0,0,1383,0,0,1703,10,0,0,0,1713,0,2,1735,5,0,0,0,1742,0,0,4355,20,0,0,0,4375,1,0,3255,10,0,0,0,3266,0,0,2685,5,0,0,0,2690,0,0,7507,20,0,0,7,7534,0,0,2528,0,0,0,10,2538,0,42,4886,5,0,0,20,4953,0,0,4004,25,0,0,0,4029,1,0,4571,7,0,0,10,4589,0,0,2286,95,0,0,0,2381,20,20,5365,5,0,0,0,5410,0,0,2614,10,0,0,0,2624,0,4,2493,10,0,0,10,2517,0,20,2465,15,0,0,0,2500,0,0,2163,20,0,0,0,2183,0,0,6529,11,0,0,0,6540,0,0,2230,5,0,0,0,2235,0,0,3809,20,0,0,0,3829,22,88,68551,313,0,0,57,69031,0.35
S116999,日盛證券自營,0,0,2840,0,0,0,0,2840,0,0,6380,0,0,0,0,6380,0,0,3933,0,0,0,0,3933,0,0,5642,0,0,0,0,5642,0,0,6221,0,0,0,0,6221,0,0,2917,0,0,0,0,2917,0,0,5580,0,0,0,0,5580,0,0,3763,0,0,0,0,3763,0,0,1582,0,0,0,0,1582,0,0,1159,0,0,0,0,1159,0,0,2395,0,0,0,0,2395,0,0,1070,0,0,0,0,1070,0,0,2384,0,0,0,0,2384,0,0,2753,0,0,0,0,2753,0,0,1049,0,0,0,0,1049,0,0,2338,0,0,0,0,2338,0,0,1846,0,0,0,0,1846,0,0,1779,0,0,0,0,1779,0,0,617,0,0,0,0,617,0,0,3727,0,0,0,0,3727,0,0,59975,0,0,0,0,59975,0.3
S653000,大眾證券,0,0,1980,0,0,0,0,1980,0,1,2320,0,1,0,0,2322,0,0,2760,20,0,0,0,2780,3,3,4118,0,1,0,0,4125,0,2,1844,0,0,0,0,1846,0,4,1975,0,0,0,0,1979,1,0,2437,0,0,0,0,2438,3,1,2289,0,0,0,0,2293,0,5,2723,5,0,0,0,2733,0,1,4468,0,0,0,0,4469,7,5,3367,0,0,0,0,3379,0,1,2101,4,0,0,0,2106,2,0,4345,6,0,0,0,4353,4,0,2283,0,0,0,0,2287,1,0,2087,0,0,0,0,2088,5,2,3363,2,0,0,0,3372,0,0,2199,0,0,0,0,2199,0,0,3769,0,0,0,0,3769,0,0,1625,0,0,0,0,1625,3,1,2319,0,1,0,0,2324,29,26,54372,37,3,0,0,54467,0.280000000000000032
F021999,元大寶來期貨自營,0,60,278,0,0,0,1,339,88,40,472,0,0,0,0,600,0,0,7068,0,0,0,0,7068,0,32,1515,0,0,0,10,1557,80,8,906,0,0,0,6,1000,0,6,7314,0,0,0,1,7321,0,4,941,0,0,0,40,985,0,0,280,0,0,0,10,290,0,2,436,0,0,0,77,515,0,0,2834,0,0,0,66,2900,0,0,6989,0,0,0,105,7094,0,2,533,0,0,0,31,566,128,56,1264,0,0,0,60,1508,10,0,750,0,0,0,19,779,0,56,591,0,0,0,38,685,0,10,11703,0,0,0,83,11796,0,80,67,0,0,0,46,193,44,8,661,0,0,0,50,763,0,0,100,0,0,0,62,162,30,0,604,0,0,0,0,634,380,364,45306,0,0,0,705,46755,0.24
F004999,凱基期貨自營,0,0,236,0,0,0,0,236,0,0,1252,0,0,0,0,1252,0,0,848,0,0,0,0,848,0,0,4288,0,0,0,0,4288,0,0,1488,0,0,0,0,1488,0,0,288,0,0,0,0,288,0,0,2444,0,0,0,0,2444,0,0,478,0,0,0,0,478,0,0,1820,0,0,0,0,1820,0,0,3344,0,0,0,0,3344,0,0,3080,0,0,0,0,3080,0,0,2622,0,0,0,0,2622,0,0,5762,0,0,0,0,5762,0,0,843,0,0,0,0,843,0,0,1510,0,0,0,0,1510,0,0,4802,0,0,0,0,4802,0,0,1038,0,0,0,0,1038,0,0,5283,0,0,0,0,5283,0,0,1122,0,0,0,0,1122,0,0,4188,0,0,0,0,4188,0,0,46736,0,0,0,0,46736,0.24
S653999,大眾證券自營,0,0,1376,0,0,0,0,1376,0,0,551,0,0,0,0,551,0,0,804,0,0,0,0,804,0,0,3538,0,0,0,0,3538,0,0,3486,0,0,0,0,3486,0,0,1470,0,0,0,0,1470,0,0,3252,0,0,0,0,3252,0,0,2336,0,0,0,0,2336,0,0,973,0,0,0,0,973,0,0,3038,0,0,0,0,3038,0,0,763,0,0,0,0,763,0,0,625,0,0,0,0,625,0,0,5869,0,0,0,0,5869,0,0,244,0,0,0,0,244,0,0,1072,0,0,0,0,1072,0,0,4436,0,0,0,0,4436,0,0,979,0,0,0,0,979,0,0,594,0,0,0,0,594,0,0,264,0,0,0,0,264,0,0,6236,0,0,0,0,6236,0,0,41906,0,0,0,0,41906,0.21
S572999,大華證券自營,0,40,1243,0,0,0,2,1285,0,4,1877,0,0,0,20,1901,0,0,3292,0,0,0,0,3292,0,0,2837,0,0,0,33,2870,30,0,3246,0,0,0,0,3276,0,0,1637,0,0,0,0,1637,10,0,2006,0,0,0,27,2043,0,0,1933,0,0,0,10,1943,0,120,1716,0,0,0,38,1874,0,0,2744,0,0,0,4,2748,0,0,2254,0,0,0,1,2255,0,0,1786,0,0,0,1,1787,40,0,2855,0,0,0,0,2895,0,0,1253,0,0,0,0,1253,0,0,1753,0,0,0,0,1753,0,0,1457,0,0,0,0,1457,0,44,1655,0,0,0,1,1700,0,0,2073,0,0,0,0,2073,0,0,688,0,0,0,0,688,0,0,2415,0,0,0,0,2415,80,208,40720,0,0,0,137,41145,0.21
S616000,中國信託證券,0,0,719,0,0,0,0,719,0,0,707,0,0,0,0,707,0,0,1493,0,0,0,0,1493,6,4,2405,0,2,0,0,2417,0,0,2348,0,0,0,0,2348,0,0,1538,0,0,0,0,1538,7,0,1509,0,0,0,0,1516,0,0,1406,0,0,0,0,1406,13,0,1844,0,0,0,0,1857,0,0,3071,0,0,0,0,3071,0,0,2017,8,0,0,0,2025,0,0,1592,17,0,0,0,1609,0,0,4880,1,0,0,0,4881,0,0,1754,0,0,0,0,1754,14,2,799,0,0,0,0,815,0,0,3155,0,0,0,0,3155,0,0,771,0,0,0,0,771,0,0,1768,0,0,0,0,1768,0,0,1365,0,0,0,0,1365,0,0,2158,0,0,0,0,2158,40,6,37299,26,2,0,0,37373,0.19
S109000,台灣工銀證券,0,6,1010,0,0,0,0,1016,0,0,751,0,0,0,0,751,0,0,600,0,0,0,0,600,0,0,2679,0,0,0,0,2679,0,0,1547,0,0,0,0,1547,0,0,771,0,0,0,0,771,0,0,4799,0,0,0,0,4799,0,0,1671,0,0,0,0,1671,0,0,3358,0,0,0,0,3358,0,0,1726,0,0,0,0,1726,0,0,1394,0,0,0,0,1394,0,0,924,0,0,0,0,924,0,0,2133,0,0,0,0,2133,0,0,1070,0,0,0,0,1070,0,0,829,0,0,0,0,829,0,0,1375,0,0,0,0,1375,0,0,783,0,0,0,0,783,0,0,1714,0,0,0,0,1714,0,0,1008,0,0,0,0,1008,0,0,928,0,0,0,0,928,0,6,31070,0,0,0,0,31076,0.16
S526000,大慶證券,0,2,1006,0,0,0,0,1008,0,0,1022,0,0,0,0,1022,0,0,1216,0,0,0,0,1216,0,0,2711,0,0,0,1,2712,0,0,1119,0,0,0,0,1119,0,0,1622,0,0,0,0,1622,0,0,1144,0,0,0,0,1144,0,0,652,0,0,0,0,652,0,0,1334,0,0,0,0,1334,0,0,2473,0,0,0,0,2473,0,0,999,0,0,0,0,999,0,0,1097,0,0,0,0,1097,0,0,3037,0,0,0,0,3037,0,0,841,0,0,0,0,841,0,0,739,0,0,0,0,739,0,0,2274,0,0,0,0,2274,0,0,802,0,0,0,0,802,0,0,1642,0,0,0,0,1642,0,0,426,0,0,0,0,426,0,0,1764,0,0,0,0,1764,0,2,27920,0,0,0,1,27923,0.140000000000000016
S147000,台灣摩根士丹利證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1200,0,0,1600,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,0,0,0,6800,0,0,8311,0,0,0,0,8311,0,0,3483,0,0,0,0,3483,0,0,0,0,0,0,0,0,0,0,2121,0,0,0,0,2121,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,0,0,1600,0,0,0,0,1600,0,0,1356,0,0,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27471,0,0,0,0,27471,0.140000000000000016
F007999,日盛期貨自營,0,0,736,0,0,0,0,736,0,0,370,0,0,0,0,370,0,0,78,0,0,0,0,78,0,0,1639,0,0,0,0,1639,0,0,226,0,0,0,0,226,0,0,380,0,0,0,0,380,0,0,1332,0,0,0,0,1332,0,0,220,0,0,0,0,220,0,0,670,0,0,0,0,670,0,0,2860,0,0,0,0,2860,0,0,145,0,0,0,0,145,0,0,440,0,0,0,0,440,0,0,3921,0,0,0,0,3921,0,0,1274,0,0,0,0,1274,0,0,260,0,0,0,0,260,0,0,2823,0,0,0,0,2823,0,0,265,0,0,0,0,265,0,0,1806,0,0,0,0,1806,0,0,1095,0,0,0,0,1095,0,0,4549,0,0,0,0,4549,0,0,25089,0,0,0,0,25089,0.13
F013999,大華期貨自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,1616,0,0,1551,0,0,0,0,1551,0,0,229,0,0,0,0,229,0,0,708,0,0,0,0,708,0,0,292,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,1040,0,0,972,0,0,0,0,972,0,0,590,0,0,0,0,590,0,0,3480,0,0,0,0,3480,0,0,3016,0,0,0,0,3016,0,0,327,0,0,0,0,327,0,0,3531,0,0,0,0,3531,0,0,606,0,0,0,0,606,0,0,710,0,0,0,0,710,0,0,922,0,0,0,0,922,0,0,1350,0,0,0,0,1350,0,0,20940,0,0,0,0,20940,0.11
S218000,亞東證券,0,0,591,0,0,0,0,591,0,0,724,0,0,0,0,724,0,0,716,0,0,0,3,719,0,0,1047,0,0,0,2,1049,0,0,902,0,0,0,0,902,0,0,710,0,0,0,0,710,0,0,854,0,0,0,2,856,0,0,547,0,0,0,1,548,0,0,711,0,0,0,7,718,0,0,1062,0,0,0,7,1069,0,6,965,0,0,0,3,974,0,0,1329,0,0,0,7,1336,0,0,1136,0,0,0,9,1145,0,0,628,0,0,0,1,629,0,6,945,0,0,0,8,959,0,0,1175,0,0,0,0,1175,0,0,426,0,0,0,6,432,0,0,1253,0,0,0,1,1254,0,0,551,0,0,0,0,551,0,0,1393,0,0,0,1,1394,0,12,17665,0,0,0,58,17735,0.09
S538999,第一金證券自營,0,0,395,0,0,0,0,395,0,0,644,0,0,0,0,644,0,0,595,0,0,0,0,595,0,0,902,0,0,0,0,902,0,0,482,0,0,0,0,482,0,0,363,0,0,0,0,363,0,0,1633,0,0,0,0,1633,0,0,810,0,0,0,0,810,0,0,697,0,0,0,0,697,0,0,1311,0,0,0,0,1311,0,0,553,0,0,0,0,553,0,0,970,0,0,0,0,970,0,0,943,0,0,0,0,943,0,0,178,0,0,0,0,178,0,0,653,0,0,0,0,653,0,0,723,0,0,0,0,723,0,0,769,0,0,0,0,769,0,0,742,0,0,0,0,742,0,0,476,0,0,0,0,476,0,0,757,0,0,0,0,757,0,0,14596,0,0,0,0,14596,0.0700000000000000128
S888999,國泰證券自營,0,0,104,0,0,0,0,104,0,0,1364,0,0,0,0,1364,0,0,485,0,0,0,0,485,0,0,911,0,0,0,0,911,0,0,680,0,0,0,0,680,0,0,91,0,0,0,0,91,0,0,280,0,0,0,0,280,0,0,83,0,0,0,0,83,0,0,501,0,0,0,0,501,0,0,807,0,0,0,0,807,0,0,252,0,0,0,0,252,0,0,1114,0,0,0,0,1114,0,0,1007,0,0,0,0,1007,0,0,971,0,0,0,0,971,0,0,683,0,0,0,0,683,0,0,1887,0,0,0,0,1887,0,0,210,0,0,0,0,210,0,0,670,0,0,0,0,670,0,0,454,0,0,0,0,454,0,0,2004,0,0,0,0,2004,0,0,14558,0,0,0,0,14558,0.0700000000000000128
S509999,華南永昌證券自營,0,0,306,0,0,0,0,306,0,0,585,0,0,0,0,585,0,0,430,0,0,0,0,430,0,0,1639,0,0,0,0,1639,0,0,875,0,0,0,0,875,0,0,429,0,0,0,0,429,0,0,627,0,0,0,0,627,0,0,452,0,0,0,0,452,0,0,1150,0,0,0,0,1150,0,0,1280,0,0,0,0,1280,0,0,711,0,0,0,0,711,0,0,25,0,0,0,0,25,0,0,685,0,0,0,0,685,0,0,484,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,238,0,0,300,0,0,0,0,300,0,0,478,0,0,0,0,478,0,0,596,0,0,0,0,596,0,0,75,0,0,0,0,75,0,0,11365,0,0,0,0,11365,0.06
S844000,摩根大通證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,181,0,0,600,0,0,0,0,600,0,0,300,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,4011,0,0,0,0,4011,0,0,1900,0,0,0,0,1900,0,0,197,0,0,0,0,197,0,0,450,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607,0,0,0,0,3607,0,0,11248,0,0,0,0,11248,0.06
S551999,永豐金證券自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,0,0,0,0,2075,0,0,80,0,0,0,0,80,0,0,300,0,0,0,0,300,0,0,606,0,0,0,0,606,0,0,264,0,0,0,0,264,0,0,100,0,0,0,0,100,0,0,36,0,0,0,0,36,0,0,340,0,0,0,0,340,0,0,410,0,0,0,0,410,0,0,502,0,0,0,0,502,0,0,8,0,0,0,0,8,0,0,241,0,0,0,0,241,0,0,259,0,0,0,0,259,0,0,377,0,0,0,0,377,0,0,336,0,0,0,0,336,0,0,3297,0,0,0,0,3297,0,0,900,0,0,0,0,900,0,0,10131,0,0,0,0,10131,0.05
S109999,台灣工銀證券自營,0,0,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,100,0,0,0,0,100,0,0,201,0,0,0,0,201,0,0,474,0,0,0,0,474,0,0,146,0,0,0,0,146,0,0,170,0,0,0,0,170,0,0,95,0,0,0,0,95,0,0,460,0,0,0,0,460,0,0,810,0,0,0,0,810,0,0,250,0,0,0,0,250,0,0,654,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,482,0,0,1250,0,0,0,0,1250,0,0,240,0,0,0,0,240,0,0,560,0,0,0,0,560,0,0,520,0,0,0,0,520,0,0,1756,0,0,0,0,1756,0,0,8297,0,0,0,0,8297,0.04
S159000,花旗環球國際證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,90,0,0,960,0,0,0,0,960,0,0,792,0,0,0,0,792,0,0,2605,0,0,0,0,2605,0,0,700,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603,0,0,0,0,5603,0.03
S505000,大展證券,0,0,96,0,0,0,0,96,0,0,150,0,0,0,0,150,0,0,225,0,0,0,0,225,0,0,246,0,0,0,0,246,0,0,95,0,0,0,0,95,0,0,179,0,0,0,0,179,0,0,206,3,0,0,0,209,0,0,193,0,0,0,0,193,0,0,171,0,0,0,0,171,0,0,168,0,0,0,0,168,0,0,177,0,0,0,0,177,0,0,401,0,0,0,0,401,0,0,1133,0,0,0,0,1133,0,0,274,0,0,0,0,274,0,0,408,0,0,0,0,408,0,0,204,0,0,0,0,204,0,0,222,1,0,0,0,223,0,0,79,0,0,0,0,79,0,0,144,0,0,0,0,144,0,0,162,0,0,0,0,162,0,0,4933,4,0,0,0,4937,0.02
S703000,致和證券,0,0,135,0,0,0,0,135,0,0,128,0,0,0,0,128,0,0,88,0,0,0,0,88,0,0,372,0,0,0,0,372,0,0,180,0,0,0,0,180,0,0,109,0,0,0,0,109,0,0,184,0,0,0,0,184,0,0,72,0,0,0,0,72,0,0,254,0,0,0,0,254,0,0,261,0,0,0,8,269,0,0,144,0,0,0,0,144,0,0,122,0,0,0,0,122,0,0,161,0,0,0,0,161,0,0,62,0,0,0,0,62,0,0,17,0,0,0,0,17,0,0,194,0,0,0,0,194,0,0,59,0,0,0,0,59,0,0,154,0,0,0,0,154,0,0,26,0,0,0,0,26,0,0,123,0,0,0,0,123,0,0,2845,0,0,0,8,2853,0.01
S218999,亞東證券自營,0,0,40,0,0,0,0,40,0,0,60,0,0,0,0,60,0,0,80,0,0,0,0,80,0,0,120,0,0,0,0,120,0,0,340,0,0,0,0,340,0,0,120,0,0,0,0,120,0,0,500,0,0,0,0,500,0,0,260,0,0,0,0,260,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,320,0,0,100,0,0,0,0,100,0,0,20,0,0,0,0,20,0,0,80,0,0,0,0,80,0,0,60,0,0,0,0,60,0,0,240,0,0,0,0,240,0,0,140,0,0,0,0,140,0,0,180,0,0,0,0,180,0,0,2720,0,0,0,0,2720,0.01
S645000,永全證券,0,0,66,0,0,0,0,66,0,1,57,0,0,0,0,58,0,0,86,0,0,0,0,86,0,0,267,0,0,0,0,267,0,0,105,0,0,0,0,105,0,2,36,0,0,0,0,38,0,0,155,0,0,0,0,155,0,0,45,0,0,0,0,45,0,0,73,0,0,0,0,73,0,0,163,0,0,0,0,163,0,0,113,0,0,0,0,113,0,2,128,0,0,0,0,130,0,0,157,0,0,0,0,157,0,0,40,0,0,0,0,40,0,0,126,0,0,0,0,126,0,0,181,0,0,0,0,181,0,0,139,0,0,0,0,139,2,2,183,0,0,0,0,187,0,0,73,0,0,0,0,73,0,0,160,0,0,0,0,160,2,7,2353,0,0,0,0,2362,0.01
F008999,統一期貨自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,365,0,0,20,0,0,0,0,20,0,0,353,0,0,0,0,353,0,0,360,0,0,0,0,360,0,0,4,0,0,0,0,4,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1317,5,0,0,0,1322,0.01
S838000,安泰證券,0,0,22,0,0,0,0,22,0,0,23,0,0,0,0,23,0,0,25,0,0,0,0,25,2,0,191,0,0,0,0,193,0,0,65,0,0,0,0,65,0,0,25,0,0,0,0,25,0,0,78,0,0,0,0,78,0,0,16,0,0,0,0,16,0,0,16,0,0,0,0,16,0,0,28,0,0,0,0,28,0,0,31,0,0,0,0,31,0,0,120,0,0,0,0,120,0,0,220,0,0,0,0,220,0,0,39,0,0,0,0,39,0,0,78,0,0,0,0,78,0,0,127,0,0,0,0,127,0,0,45,0,0,0,0,45,0,0,38,0,0,0,0,38,0,0,18,0,0,0,0,18,0,0,92,0,0,0,0,92,2,0,1297,0,0,0,0,1299,0.01
S505999,大展證券自營,0,0,9,0,0,0,0,9,0,0,2,0,0,0,0,2,0,0,9,0,0,0,0,9,0,0,190,0,0,0,0,190,0,0,87,0,0,0,0,87,0,0,15,0,0,0,0,15,0,0,50,0,0,0,0,50,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,0,20,0,0,26,0,0,0,0,26,0,0,182,0,0,0,0,182,0,0,156,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,0,0,826,0
S152000,瑞士信貸銀行台北證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,600,0
F005999,國票期貨自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,120,0,0,0,0,120,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,80,0,0,0,0,80,0,0,530,0,0,0,0,530,0
S601000,奔亞證券,0,0,17,0,0,0,0,17,0,0,2,0,0,0,0,2,0,0,10,0,0,0,0,10,0,0,37,0,0,0,0,37,0,0,35,0,0,0,0,35,0,0,8,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,5,0,0,26,0,0,0,0,26,0,0,73,0,0,0,0,73,0,0,62,0,0,0,0,62,0,0,21,0,0,0,0,21,0,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,9,0,0,0,0,9,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,3,0,0,347,0,0,0,0,347,0
F029999,康和期貨自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52,0,0,50,0,0,0,0,50,0,0,90,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,244,0
