期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F018999,元富期貨自營,0,0,1059,0,0,0,0,1059,0,0,3550,0,0,0,0,3550,0,0,2239,0,0,0,0,2239,0,0,2928,0,0,0,0,2928,0,0,2839,0,0,0,0,2839,0,21,1700,0,0,0,0,1721,0,13,634,0,0,0,0,647,0,2,172,0,0,0,0,174,0,0,767,0,0,0,0,767,0,0,333,0,0,0,0,333,0,4,2318,0,0,0,0,2322,0,0,5354,0,0,0,0,5354,0,0,1483,0,0,0,0,1483,0,1,3259,0,0,0,0,3260,0,13,4041,0,0,0,0,4054,0,0,1673,0,0,0,0,1673,0,0,3927,0,0,0,0,3927,0,0,4598,0,0,0,0,4598,0,1,3903,0,0,0,0,3904,0,0,7096,0,0,0,0,7096,0,0,4173,0,0,0,0,4173,0,55,58046,0,0,0,0,58101,0.32
S592999,元富證券自營,0,0,3509,0,0,0,0,3509,0,0,4046,0,0,0,0,4046,0,0,1329,0,0,0,0,1329,0,0,4076,0,0,0,0,4076,0,0,5766,0,0,0,0,5766,0,0,2184,0,0,0,0,2184,0,0,3230,0,0,0,0,3230,0,0,1862,0,0,0,0,1862,0,0,3981,0,0,0,0,3981,0,0,2540,0,0,0,0,2540,0,0,2300,0,0,0,0,2300,0,0,6865,0,0,0,0,6865,0,0,2048,0,0,0,0,2048,0,0,2397,0,0,0,0,2397,0,0,3412,0,0,0,0,3412,0,0,127,0,0,0,0,127,0,0,606,0,0,0,0,606,0,0,985,0,0,0,0,985,0,0,1079,0,0,0,0,1079,0,0,2686,0,0,0,0,2686,0,0,1940,0,0,0,0,1940,0,0,56968,0,0,0,0,56968,0.31
F034000,澳帝華期貨,0,0,3541,0,0,0,0,3541,0,0,1628,0,0,0,0,1628,0,0,918,0,0,0,0,918,0,0,2362,0,0,0,0,2362,0,0,3037,0,0,0,0,3037,0,0,2475,0,0,0,0,2475,0,0,2545,0,0,0,0,2545,0,0,848,0,0,0,0,848,0,0,3635,0,0,0,0,3635,0,0,2344,0,0,0,0,2344,0,0,1648,0,0,0,0,1648,0,0,1345,0,0,0,0,1345,0,0,2515,0,0,0,0,2515,0,0,1264,0,0,0,0,1264,0,0,9497,0,0,0,0,9497,0,0,3160,0,0,0,0,3160,0,0,755,0,0,0,0,755,0,0,2577,0,0,0,0,2577,0,0,2209,0,0,0,0,2209,0,0,3222,0,0,0,0,3222,0,0,3935,0,0,0,0,3935,0,0,55460,0,0,0,0,55460,0.31
S888999,國泰證券自營,0,0,1861,0,0,0,0,1861,0,0,1706,0,0,0,0,1706,0,0,1841,0,0,0,0,1841,0,0,3388,0,0,0,0,3388,0,0,5298,0,0,0,0,5298,0,0,770,0,0,0,0,770,0,0,1472,0,0,0,0,1472,0,0,1059,0,0,0,0,1059,0,0,3776,0,0,0,0,3776,0,0,1488,0,0,0,0,1488,0,0,1175,0,0,0,0,1175,0,0,2369,0,0,0,0,2369,0,0,2265,0,0,0,0,2265,0,0,2949,0,0,0,0,2949,0,0,2965,0,0,0,0,2965,0,0,2010,0,0,0,0,2010,0,0,872,0,0,0,0,872,0,0,1442,0,0,0,0,1442,0,0,4025,0,0,0,0,4025,0,0,1960,0,0,0,0,1960,0,0,1164,0,0,0,0,1164,0,0,45855,0,0,0,0,45855,0.25
S653000,大眾證券,0,1,1614,0,0,0,0,1615,0,0,2888,0,0,0,0,2888,0,0,1915,0,0,0,0,1915,0,0,2462,0,0,0,0,2462,0,0,2334,0,0,0,0,2334,0,0,1355,0,0,0,0,1355,21,7,1493,0,0,0,0,1521,20,0,1010,0,0,0,0,1030,48,0,3022,0,0,0,0,3070,4,0,1683,0,0,0,0,1687,1,0,1544,0,0,0,0,1545,0,0,2701,0,0,0,0,2701,0,0,1427,0,0,0,0,1427,1,5,2124,0,0,0,0,2130,0,6,2606,0,0,0,0,2612,72,0,1731,15,0,0,0,1818,0,2,1959,0,0,0,0,1961,0,1,1118,0,0,0,0,1119,52,1,2568,2,0,0,0,2623,0,0,2847,0,0,0,0,2847,0,0,2047,0,0,0,0,2047,219,23,42448,17,0,0,0,42707,0.24
S616000,中國信託證券,0,0,858,0,0,0,0,858,0,0,1070,0,0,0,0,1070,0,0,1324,0,0,0,0,1324,0,2,1569,0,0,0,0,1571,0,0,2049,0,0,0,0,2049,0,0,1782,0,0,0,0,1782,0,0,2112,0,0,0,0,2112,0,0,692,0,0,0,0,692,0,0,1283,0,0,0,0,1283,0,0,1107,0,0,0,0,1107,0,0,958,0,0,0,0,958,0,0,1999,0,0,0,0,1999,0,0,912,0,0,0,0,912,0,0,1618,0,0,0,0,1618,0,0,1752,7,0,0,0,1759,0,0,996,3,0,0,0,999,0,0,1980,5,0,0,0,1985,0,0,1364,0,0,0,0,1364,0,0,2087,10,0,0,0,2097,0,0,1707,0,0,0,0,1707,0,0,1601,0,0,0,0,1601,0,2,30820,25,0,0,0,30847,0.17
S526000,大慶證券,0,0,686,0,0,0,0,686,0,0,1222,0,0,0,0,1222,0,4,2183,0,0,0,0,2187,0,0,1705,0,0,0,0,1705,0,3,1819,0,0,0,0,1822,0,0,987,0,0,0,0,987,0,2,1159,0,0,0,0,1161,0,0,647,0,0,0,0,647,0,0,1133,0,0,0,0,1133,0,0,1390,0,0,0,0,1390,0,4,878,0,0,0,2,884,0,0,1351,0,0,0,0,1351,0,0,693,0,0,0,0,693,0,4,1781,0,0,0,0,1785,0,16,2119,2,0,0,0,2137,0,4,1036,2,0,0,0,1042,0,2,975,0,0,0,0,977,0,0,1412,0,0,0,0,1412,0,0,1382,0,0,0,0,1382,0,2,860,0,0,0,0,862,0,0,1058,0,0,0,0,1058,0,41,26476,4,0,0,2,26523,0.15
F038999,大眾期貨自營,0,0,1079,0,0,0,0,1079,0,0,2093,0,0,0,0,2093,0,0,1431,0,0,0,0,1431,0,0,2068,0,0,0,0,2068,0,0,2464,0,0,0,0,2464,0,0,1586,0,0,0,0,1586,0,0,1125,0,0,0,0,1125,0,0,849,0,0,0,0,849,0,0,1474,0,0,0,0,1474,0,0,1120,0,0,0,0,1120,0,0,1704,0,0,0,0,1704,0,0,1970,0,0,0,0,1970,0,0,155,0,0,0,0,155,0,0,562,0,0,0,0,562,0,0,1006,0,0,0,0,1006,0,0,1012,0,0,0,0,1012,0,0,535,0,0,0,0,535,0,0,592,0,0,0,0,592,0,0,1324,0,0,0,0,1324,0,0,998,0,0,0,0,998,0,0,1196,0,0,0,0,1196,0,0,26343,0,0,0,0,26343,0.15
S116999,日盛證券自營,0,0,977,0,0,0,0,977,0,0,1841,0,0,0,0,1841,0,0,722,0,0,0,0,722,0,0,1638,0,0,0,0,1638,0,0,1167,0,0,0,0,1167,0,0,862,0,0,0,0,862,0,0,1714,0,0,0,0,1714,0,0,493,0,0,0,0,493,0,0,1021,0,0,0,0,1021,0,0,1145,0,0,0,0,1145,0,0,1015,0,0,0,0,1015,0,0,1068,0,0,0,0,1068,0,0,518,0,0,0,0,518,0,0,1541,0,0,0,0,1541,0,0,1352,0,0,0,0,1352,0,0,1218,0,0,0,0,1218,0,0,869,0,0,0,0,869,0,0,944,0,0,0,0,944,0,0,1510,0,0,0,0,1510,0,0,788,0,0,0,0,788,0,0,442,0,0,0,0,442,0,0,22845,0,0,0,0,22845,0.13
S653999,大眾證券自營,0,0,450,0,0,0,0,450,0,0,1183,0,0,0,0,1183,0,0,912,0,0,0,0,912,0,0,1247,0,0,0,0,1247,0,0,2226,0,0,0,0,2226,0,0,2093,0,0,0,0,2093,0,0,1859,0,0,0,0,1859,0,0,371,0,0,0,0,371,0,0,835,0,0,0,0,835,0,0,1016,0,0,0,0,1016,0,0,652,0,0,0,0,652,0,0,824,0,0,0,0,824,0,0,305,0,0,0,0,305,0,0,476,0,0,0,0,476,0,0,543,0,0,0,0,543,0,0,687,0,0,0,0,687,0,0,718,0,0,0,0,718,0,0,1171,0,0,0,0,1171,0,0,847,0,0,0,0,847,0,0,1126,0,0,0,0,1126,0,0,966,0,0,0,0,966,0,0,20507,0,0,0,0,20507,0.11
S109999,台灣工銀證券自營,0,0,1813,0,0,0,0,1813,0,0,1430,0,0,0,0,1430,0,0,471,0,0,0,0,471,0,0,839,0,0,0,0,839,0,0,1800,0,0,0,0,1800,0,0,852,0,0,0,0,852,0,0,1470,0,0,0,0,1470,0,0,105,0,0,0,0,105,0,0,523,0,0,0,0,523,0,0,531,0,0,0,0,531,0,0,834,0,0,0,0,834,0,0,1120,0,0,0,0,1120,0,0,316,0,0,0,0,316,0,0,942,0,0,0,0,942,0,0,1438,0,0,0,0,1438,0,0,290,0,0,0,0,290,0,0,667,0,0,0,0,667,0,0,540,0,0,0,0,540,0,0,820,0,0,0,0,820,0,0,1062,0,0,0,0,1062,0,0,1436,0,0,0,0,1436,0,0,19299,0,0,0,0,19299,0.11
S779999,國票證券自營,0,0,2,0,0,0,0,2,0,0,7,0,0,0,0,7,0,0,25,0,0,0,0,25,0,0,45,0,0,0,0,45,0,0,73,0,0,0,0,73,0,0,5,0,0,0,0,5,0,0,30,0,0,0,0,30,0,0,391,0,0,0,0,391,0,0,339,0,0,0,0,339,0,0,315,0,0,0,0,315,0,0,280,0,0,0,0,280,0,0,344,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,376,0,0,5923,0,0,0,0,5923,0,0,3574,0,0,0,0,3574,0,0,152,0,0,0,0,152,0,0,569,0,0,0,0,569,0,0,2577,0,0,0,0,2577,0,0,1054,0,0,0,0,1054,0,0,2079,0,0,0,0,2079,0,0,18160,0,0,0,0,18160,0.1
S218000,亞東證券,0,0,692,0,0,0,1,693,1,0,496,0,0,0,2,499,0,0,309,0,0,0,1,310,0,0,603,0,0,0,1,604,0,0,966,0,0,0,0,966,0,0,861,0,0,0,0,861,0,0,792,0,0,0,1,793,1,0,243,0,0,0,0,244,0,0,466,0,0,0,0,466,1,0,758,0,0,0,0,759,0,0,907,0,0,0,0,907,0,0,1079,0,0,0,3,1082,0,0,537,0,0,0,0,537,0,0,744,0,0,0,1,745,0,0,1130,0,0,0,0,1130,0,0,656,0,0,0,1,657,0,0,427,0,0,0,1,428,0,0,536,0,0,0,0,536,0,0,454,0,0,0,7,461,0,0,442,0,0,0,1,443,0,0,663,0,0,0,1,664,3,0,13761,0,0,0,21,13785,0.08
S109000,台灣工銀證券,0,0,370,0,0,0,0,370,0,0,255,0,0,0,0,255,1,0,449,0,0,0,0,450,0,0,387,0,0,0,0,387,0,1,696,0,0,0,0,697,0,0,519,0,0,0,0,519,0,0,522,0,0,0,0,522,0,0,299,0,0,0,0,299,0,0,732,0,0,0,0,732,0,0,601,0,0,0,0,601,0,0,455,0,0,0,0,455,0,0,582,0,0,0,0,582,0,0,420,0,0,0,0,420,0,0,1565,0,0,0,0,1565,1,1,1003,0,0,0,0,1005,0,0,522,0,0,0,0,522,1,0,365,0,0,0,0,366,0,0,335,0,0,0,0,335,0,0,1121,0,0,0,0,1121,0,0,575,0,0,0,0,575,0,0,501,0,0,0,0,501,3,2,12274,0,0,0,0,12279,0.0700000000000000128
S845999,康和證券自營,0,0,100,0,0,0,0,100,0,0,200,0,0,0,0,200,0,0,299,0,0,0,0,299,0,0,579,0,0,0,0,579,0,0,948,0,0,0,0,948,0,0,119,0,0,0,0,119,0,0,198,0,0,0,0,198,0,0,286,0,0,0,0,286,0,0,545,0,0,0,0,545,0,0,317,0,0,0,0,317,0,0,568,0,0,0,0,568,0,0,290,0,0,0,0,290,0,0,413,0,0,0,0,413,0,0,1753,0,0,0,0,1753,0,0,1370,0,0,0,0,1370,0,0,504,0,0,0,0,504,0,0,423,0,0,0,0,423,0,0,583,0,0,0,0,583,0,0,823,0,0,0,0,823,0,0,1317,0,0,0,0,1317,0,0,304,0,0,0,0,304,0,0,11939,0,0,0,0,11939,0.0700000000000000128
S147000,台灣摩根士丹利證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,0,0,0,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,0,0,1000,0,0,0,0,1000,0,0,1000,0,0,0,0,1000,0,0,190,0,0,0,0,190,0,0,1400,0,0,0,0,1400,0,0,10400,0,0,0,0,10400,0.06
S509999,華南永昌證券自營,0,0,588,0,0,0,0,588,0,0,370,0,0,0,0,370,0,0,429,0,0,0,0,429,0,0,593,0,0,0,0,593,0,0,452,0,0,0,0,452,0,0,279,0,0,0,0,279,0,0,350,0,0,0,0,350,0,0,75,0,0,0,0,75,0,0,177,0,0,0,0,177,0,0,275,0,0,0,0,275,0,0,766,0,0,0,0,766,0,0,1140,0,0,0,0,1140,0,0,620,0,0,0,0,620,0,0,650,0,0,0,0,650,0,0,594,0,0,0,0,594,0,0,501,0,0,0,0,501,0,0,152,0,0,0,0,152,0,0,220,0,0,0,0,220,0,0,125,0,0,0,0,125,0,0,478,0,0,0,0,478,0,0,225,0,0,0,0,225,0,0,9059,0,0,0,0,9059,0.05
F007999,日盛期貨自營,0,0,209,0,0,0,0,209,0,0,148,0,0,0,0,148,0,0,91,0,0,0,0,91,0,0,451,0,0,0,0,451,0,0,920,0,0,0,0,920,0,0,1136,0,0,0,0,1136,0,0,406,0,0,0,0,406,0,0,215,0,0,0,0,215,0,0,287,0,0,0,0,287,0,0,70,0,0,0,0,70,0,0,175,0,0,0,0,175,0,0,286,0,0,0,0,286,0,0,12,0,0,0,0,12,0,0,223,0,0,0,0,223,0,0,601,0,0,0,0,601,0,0,244,0,0,0,0,244,0,0,325,0,0,0,0,325,0,0,104,0,0,0,0,104,0,0,821,0,0,0,0,821,0,0,1435,0,0,0,0,1435,0,0,770,0,0,0,0,770,0,0,8929,0,0,0,0,8929,0.05
S844000,摩根大通證券,0,0,239,0,0,0,0,239,0,0,104,0,0,0,0,104,0,0,207,0,0,0,0,207,0,0,751,0,0,0,0,751,0,0,314,0,0,0,0,314,0,0,30,0,0,0,0,30,0,0,581,0,0,0,0,581,0,0,547,0,0,0,0,547,0,0,452,0,0,0,0,452,0,0,126,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,382,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,0,0,0,0,2034,0,0,1600,0,0,0,0,1600,0,0,670,0,0,0,0,670,0,0,8057,0,0,0,0,8057,0.04
S551999,永豐金證券自營,0,0,98,0,0,0,0,98,0,0,226,0,0,0,0,226,0,0,274,0,0,0,0,274,0,0,984,0,0,0,0,984,0,0,700,0,0,0,0,700,0,0,501,0,0,0,0,501,0,0,436,0,0,0,0,436,0,0,57,0,0,0,0,57,0,0,137,0,0,0,0,137,0,0,260,0,0,0,0,260,0,0,60,0,0,0,0,60,0,0,55,0,0,0,0,55,0,0,305,0,0,0,0,305,0,0,146,0,0,0,0,146,0,0,194,0,0,0,0,194,0,0,128,0,0,0,0,128,0,0,200,0,0,0,0,200,0,0,57,0,0,0,0,57,0,0,222,0,0,0,0,222,0,0,1843,0,0,0,0,1843,0,0,977,0,0,0,0,977,0,0,7860,0,0,0,0,7860,0.04
S505000,大展證券,0,0,220,0,0,0,0,220,0,0,198,2,0,0,0,200,0,0,67,0,0,0,0,67,0,0,336,0,0,0,0,336,0,0,181,0,0,0,0,181,0,0,211,0,0,0,0,211,0,0,69,0,0,0,0,69,0,0,272,0,0,0,0,272,0,0,200,1,0,0,0,201,0,0,153,0,0,0,0,153,0,0,183,4,0,0,0,187,0,0,373,7,0,0,0,380,0,0,138,2,0,0,0,140,0,0,195,0,0,0,0,195,0,0,309,0,0,0,0,309,0,0,344,0,0,0,0,344,0,0,129,0,0,0,0,129,0,0,216,0,0,0,0,216,0,0,211,1,0,0,0,212,0,0,368,0,0,0,0,368,0,0,214,0,0,0,0,214,0,0,4587,17,0,0,0,4604,0.03
F008999,統一期貨自營,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64,0,0,16,0,0,0,0,16,0,0,424,0,0,0,0,424,0,0,600,0,0,0,0,600,0,0,472,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200,0,0,880,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,84,0,0,0,0,84,0,0,60,0,0,0,0,60,0,0,74,0,0,0,0,74,0,0,74,0,0,0,0,74,0,0,152,0,0,0,0,152,0,0,5,0,0,0,0,5,0,0,197,0,0,0,0,197,0,0,3310,0,0,0,0,3310,0.02
S703000,致和證券,0,0,93,0,0,0,0,93,0,0,138,0,0,0,0,138,0,0,59,0,0,0,0,59,0,0,318,0,0,0,0,318,0,0,135,0,0,0,0,135,0,0,71,0,0,0,0,71,0,0,148,0,0,0,0,148,0,0,84,0,0,0,0,84,0,0,142,0,0,0,0,142,0,0,231,0,0,0,0,231,0,0,115,0,0,0,0,115,0,0,180,0,0,0,0,180,0,0,36,0,0,0,0,36,0,0,115,0,0,0,0,115,0,0,257,0,0,0,0,257,0,0,141,0,0,0,0,141,0,0,86,0,0,0,0,86,0,0,106,0,0,0,0,106,0,0,176,0,0,0,0,176,0,0,154,0,0,0,0,154,0,0,70,0,0,0,0,70,0,0,2855,0,0,0,0,2855,0.02
S645000,永全證券,0,0,74,0,0,0,0,74,0,0,120,0,0,0,0,120,0,0,114,0,0,0,0,114,0,0,192,0,0,0,0,192,0,0,193,0,0,0,0,193,0,0,108,0,0,0,0,108,0,0,117,0,0,0,0,117,0,0,75,0,0,0,0,75,0,0,136,0,0,0,0,136,0,0,136,0,0,0,0,136,0,0,123,0,0,0,0,123,0,0,168,0,0,0,0,168,0,0,64,0,0,0,0,64,0,0,47,0,0,0,0,47,0,0,86,0,0,0,0,86,0,0,64,0,0,0,0,64,0,0,92,0,0,0,0,92,0,0,75,0,0,0,0,75,0,0,82,0,0,0,0,82,0,0,151,0,0,0,0,151,0,0,113,0,0,0,0,113,0,0,2330,0,0,0,0,2330,0.01
S700999,兆豐證券自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,260,0,0,0,0,260,0,0,533,0,0,0,0,533,0,0,1295,0,0,0,0,1295,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,2154,0,0,0,0,2154,0.01
S538999,第一金證券自營,0,0,90,0,0,0,0,90,0,0,15,0,0,0,0,15,0,0,55,0,0,0,0,55,0,0,170,0,0,0,0,170,0,0,90,0,0,0,0,90,0,0,50,0,0,0,0,50,0,0,80,0,0,0,0,80,0,0,53,0,0,0,0,53,0,0,130,0,0,0,0,130,0,0,42,0,0,0,0,42,0,0,68,0,0,0,0,68,0,0,23,0,0,0,0,23,0,0,98,0,0,0,0,98,0,0,222,0,0,0,0,222,0,0,132,0,0,0,0,132,0,0,107,0,0,0,0,107,0,0,75,0,0,0,0,75,0,0,49,0,0,0,0,49,0,0,31,0,0,0,0,31,0,0,56,0,0,0,0,56,0,0,117,0,0,0,0,117,0,0,1753,0,0,0,0,1753,0.01
S838000,安泰證券,0,0,41,0,0,0,0,41,0,0,66,0,0,0,0,66,0,0,25,0,0,0,0,25,0,0,86,0,0,0,0,86,0,0,92,0,0,0,0,92,0,0,98,0,0,0,0,98,0,0,72,0,0,0,0,72,0,0,53,0,0,0,0,53,0,0,41,0,0,0,0,41,0,0,115,0,0,0,0,115,0,0,56,0,0,0,0,56,0,0,88,0,0,0,0,88,0,0,94,0,0,0,0,94,0,0,152,0,0,0,0,152,0,0,91,0,0,0,0,91,0,0,41,0,0,0,0,41,0,0,39,0,0,0,0,39,0,0,24,0,0,0,0,24,0,0,80,0,0,0,0,80,0,0,89,0,0,0,0,89,0,0,22,0,0,0,0,22,0,0,1465,0,0,0,0,1465,0.01
F029999,康和期貨自營,0,0,120,0,0,0,0,120,0,0,140,0,0,0,0,140,0,0,200,0,0,0,0,200,0,0,92,0,0,0,0,92,0,0,65,0,0,0,0,65,0,0,160,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,130,0,0,20,0,0,0,0,20,0,0,75,0,0,0,0,75,0,0,116,0,0,0,0,116,0,0,76,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,54,0,0,1408,0,0,0,0,1408,0.01
S601000,奔亞證券,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,15,0,0,0,0,15,0,0,46,0,0,0,0,46,0,0,32,0,0,0,0,32,0,0,2,0,0,0,0,2,0,0,10,0,0,0,0,10,0,0,4,0,0,0,0,4,0,0,32,0,0,0,0,32,0,0,16,0,0,0,0,16,0,0,6,0,0,0,0,6,0,0,11,0,0,0,0,11,0,0,12,0,0,0,0,12,0,0,27,0,0,0,0,27,0,0,41,0,0,0,0,41,0,0,2,0,0,0,0,2,0,0,10,0,0,0,0,10,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,302,0,0,0,0,302,0
S159000,花旗環球國際證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,267,0
S152000,瑞士信貸銀行台北證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,125,0
S165000,新加坡商瑞銀證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,120,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,123,0
S505999,大展證券自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0
