期貨商代號,名稱,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計MSO,總計XIO,總計GTO,總計TGO,總計,市佔率
F018000,元富期貨,26.00000000000000000,60.00000000000000000,9957.00000000000000,2.000000000000000000,0,0,0,0,10045.00000000000000,3.000000000000000000,17.00000000000000000,15110.00000000000000,1.000000000000000000,0,0,0,1.000000000000000000,15132.00000000000000,13.00000000000000000,26.00000000000000000,30078.00000000000000,0,0,0,0,0,30117.00000000000000,12.00000000000000000,81.00000000000000000,35132.00000000000000,0,0,0,0,9.000000000000000000,35234.00000000000000,15.00000000000000000,15.00000000000000000,63592.00000000000000,0,0,0,0,15.00000000000000000,63637.00000000000000,11.00000000000000000,46.00000000000000000,85006.00000000000000,1.000000000000000000,0,0,0,7.000000000000000000,85071.00000000000000,9.000000000000000000,295.0000000000000000,29960.00000000000000,0,0,0,0,18.00000000000000000,30282.00000000000000,5.000000000000000000,31.00000000000000000,15605.00000000000000,0,0,0,0,19.00000000000000000,15660.00000000000000,0,36.00000000000000000,26076.00000000000000,0,0,0,0,6.000000000000000000,26118.00000000000000,1.000000000000000000,62.00000000000000000,16445.00000000000000,1.000000000000000000,0,0,0,5.000000000000000000,16514.00000000000000,6.000000000000000000,7.000000000000000000,15087.00000000000000,0,0,0,0,1.000000000000000000,15101.00000000000000,0,0,16995.00000000000000,0,0,0,0,27.00000000000000000,17022.00000000000000,3.000000000000000000,0,14861.00000000000000,0,0,0,0,6.000000000000000000,14870.00000000000000,7.000000000000000000,51.00000000000000000,7802.000000000000000,2.000000000000000000,0,0,0,4.000000000000000000,7866.000000000000000,3.000000000000000000,104.0000000000000000,11757.00000000000000,5.000000000000000000,0,0,0,14.00000000000000000,11883.00000000000000,6.000000000000000000,40.00000000000000000,11433.00000000000000,1.000000000000000000,0,0,0,33.00000000000000000,11513.00000000000000,0,27.00000000000000000,11576.00000000000000,0,0,0,0,3.000000000000000000,11606.00000000000000,6.000000000000000000,29.00000000000000000,11081.00000000000000,0,0,0,0,2.000000000000000000,11118.00000000000000,2.000000000000000000,17.00000000000000000,11082.00000000000000,0,0,0,0,23.00000000000000000,11124.00000000000000,1.000000000000000000,4.000000000000000000,12166.00000000000000,3.000000000000000000,0,0,0,10.00000000000000000,12184.00000000000000,2.000000000000000000,7.000000000000000000,8407.000000000000000,0,0,0,0,15.00000000000000000,8431.000000000000000,0,1.000000000000000000,7884.000000000000000,5.000000000000000000,0,0,0,12.00000000000000000,7902.000000000000000,6.000000000000000000,4.000000000000000000,7357.000000000000000,7.000000000000000000,0,0,0,0,7374.000000000000000,137.0000000000000000,960.000000000000000,474449.0000000000000,28.00000000000000000,0,0,0,230.0000000000000000,475804.0000000000000,1.660000000000000000
S592999,元富證券自營,0,4.000000000000000000,5331.000000000000000,0,0,0,0,0,5335.000000000000000,0,6.000000000000000000,4889.000000000000000,2.000000000000000000,0,0,0,0,4897.000000000000000,0,0,20509.00000000000000,34.00000000000000000,0,0,0,20.00000000000000000,20563.00000000000000,1.000000000000000000,0,14231.00000000000000,0,0,0,0,20.00000000000000000,14252.00000000000000,0,0,47289.00000000000000,0,0,0,0,20.00000000000000000,47309.00000000000000,0,0,39919.00000000000000,0,0,0,0,0,39919.00000000000000,0,0,51593.00000000000000,0,0,0,0,10.00000000000000000,51603.00000000000000,0,0,21957.00000000000000,5.000000000000000000,0,0,0,0,21962.00000000000000,0,0,27240.00000000000000,0,0,0,0,0,27240.00000000000000,40.00000000000000000,0,17626.00000000000000,0,0,0,0,0,17666.00000000000000,0,0,17249.00000000000000,5.000000000000000000,0,0,0,0,17254.00000000000000,0,0,14418.00000000000000,15.00000000000000000,0,0,0,0,14433.00000000000000,160.0000000000000000,0,19069.00000000000000,0,0,0,0,0,19229.00000000000000,0,0,8088.000000000000000,5.000000000000000000,0,0,0,0,8093.000000000000000,80.00000000000000000,0,17904.00000000000000,0,0,0,0,0,17984.00000000000000,166.0000000000000000,0,7370.000000000000000,0,0,0,0,0,7536.000000000000000,62.00000000000000000,0,8699.000000000000000,15.00000000000000000,0,0,0,0,8776.000000000000000,40.00000000000000000,0,10304.00000000000000,15.00000000000000000,0,0,0,0,10359.00000000000000,38.00000000000000000,0,7469.000000000000000,5.000000000000000000,0,0,0,0,7512.000000000000000,112.0000000000000000,0,13206.00000000000000,0,0,0,0,0,13318.00000000000000,80.00000000000000000,0,10742.00000000000000,5.000000000000000000,0,0,0,0,10827.00000000000000,100.0000000000000000,0,9660.00000000000000,25.00000000000000000,0,0,0,0,9785.00000000000000,75.00000000000000000,0,10496.00000000000000,9.000000000000000000,0,0,0,0,10580.00000000000000,954.000000000000000,10.00000000000000000,405258.0000000000000,140.0000000000000000,0,0,0,70.00000000000000000,406432.0000000000000,1.420000000000000000
F005000,國票期貨,0,36.00000000000000000,8125.000000000000000,0,0,0,2.000000000000000000,0,8163.000000000000000,0,5.000000000000000000,13155.00000000000000,0,0,2.000000000000000000,0,0,13162.00000000000000,0,3.000000000000000000,16682.00000000000000,0,0,0,2.000000000000000000,4.000000000000000000,16691.00000000000000,16.00000000000000000,0,17719.00000000000000,0,0,0,0,0,17735.00000000000000,15.00000000000000000,13.00000000000000000,28644.00000000000000,0,0,0,0,1.000000000000000000,28673.00000000000000,1.000000000000000000,14.00000000000000000,32269.00000000000000,0,0,0,0,2.000000000000000000,32286.00000000000000,6.000000000000000000,9.000000000000000000,24323.00000000000000,0,0,0,0,1.000000000000000000,24339.00000000000000,0,5.000000000000000000,22106.00000000000000,0,0,0,0,5.000000000000000000,22116.00000000000000,0,10.00000000000000000,22878.00000000000000,0,0,0,0,1.000000000000000000,22889.00000000000000,6.000000000000000000,18.00000000000000000,15123.00000000000000,0,0,0,0,0,15147.00000000000000,0,6.000000000000000000,10126.00000000000000,0,0,0,0,0,10132.00000000000000,4.000000000000000000,8.000000000000000000,24759.00000000000000,0,0,0,0,10.00000000000000000,24781.00000000000000,0,1.000000000000000000,21055.00000000000000,0,0,0,0,0,21056.00000000000000,2.000000000000000000,2.000000000000000000,6223.000000000000000,0,0,0,0,1.000000000000000000,6228.000000000000000,2.000000000000000000,6.000000000000000000,8322.000000000000000,0,0,0,0,12.00000000000000000,8342.000000000000000,0,8.000000000000000000,8790.000000000000000,0,0,0,2.000000000000000000,21.00000000000000000,8821.000000000000000,0,103.0000000000000000,8564.000000000000000,0,0,0,0,32.00000000000000000,8699.000000000000000,0,1.000000000000000000,10578.00000000000000,0,0,0,0,5.000000000000000000,10584.00000000000000,0,21.00000000000000000,6138.000000000000000,0,0,0,0,3.000000000000000000,6162.000000000000000,0,3.000000000000000000,5405.000000000000000,0,0,0,0,6.000000000000000000,5414.000000000000000,7.000000000000000000,80.00000000000000000,6379.000000000000000,0,0,0,0,2.000000000000000000,6468.000000000000000,0,0,5566.000000000000000,0,0,0,0,4.000000000000000000,5570.000000000000000,14.00000000000000000,1.000000000000000000,5215.000000000000000,0,0,0,2.000000000000000000,4.000000000000000000,5236.000000000000000,73.00000000000000000,353.0000000000000000,328144.0000000000000,0,0,2.000000000000000000,8.000000000000000000,114.0000000000000000,328694.0000000000000,1.139999999999999872
S572999,大華證券自營,13.00000000000000000,50.00000000000000000,6082.000000000000000,55.00000000000000000,0,0,0,0,6200.000000000000000,334.0000000000000000,343.0000000000000000,13108.00000000000000,48.00000000000000000,0,0,0,10.00000000000000000,13843.00000000000000,0,16.00000000000000000,23778.00000000000000,415.0000000000000000,0,0,0,33.00000000000000000,24242.00000000000000,0,146.0000000000000000,24855.00000000000000,107.0000000000000000,0,0,0,14.00000000000000000,25122.00000000000000,60.00000000000000000,81.00000000000000000,70926.00000000000000,2.000000000000000000,0,0,0,15.00000000000000000,71084.00000000000000,0,0,27663.00000000000000,95.0000000000000000,0,0,0,0,27758.00000000000000,100.0000000000000000,200.0000000000000000,23366.00000000000000,5.000000000000000000,0,0,0,90.00000000000000000,23761.00000000000000,0,0,14590.00000000000000,40.00000000000000000,0,0,0,0,14630.00000000000000,0,85.00000000000000000,7860.000000000000000,27.00000000000000000,0,0,0,70.00000000000000000,8042.000000000000000,25.00000000000000000,30.00000000000000000,13758.00000000000000,67.00000000000000000,0,0,0,31.00000000000000000,13911.00000000000000,0,0,4412.000000000000000,27.00000000000000000,0,0,0,5.000000000000000000,4444.000000000000000,0,0,17234.00000000000000,17.00000000000000000,0,0,0,1.000000000000000000,17252.00000000000000,0,0,7704.000000000000000,43.00000000000000000,0,0,0,0,7747.000000000000000,26.00000000000000000,117.0000000000000000,7869.000000000000000,117.0000000000000000,0,0,0,10.00000000000000000,8139.000000000000000,96.0000000000000000,26.00000000000000000,9262.00000000000000,12.00000000000000000,0,0,0,18.00000000000000000,9414.00000000000000,289.0000000000000000,300.0000000000000000,3867.000000000000000,151.0000000000000000,0,0,0,136.0000000000000000,4743.000000000000000,324.0000000000000000,287.0000000000000000,5094.000000000000000,122.0000000000000000,0,0,0,60.00000000000000000,5887.000000000000000,423.0000000000000000,443.0000000000000000,4763.000000000000000,23.00000000000000000,0,0,0,10.00000000000000000,5662.000000000000000,128.0000000000000000,159.0000000000000000,2045.000000000000000,67.00000000000000000,0,0,0,64.00000000000000000,2463.000000000000000,111.0000000000000000,247.0000000000000000,2393.000000000000000,26.00000000000000000,0,0,0,58.00000000000000000,2835.000000000000000,51.00000000000000000,114.0000000000000000,2377.000000000000000,84.00000000000000000,0,0,0,0,2626.000000000000000,10.00000000000000000,2.000000000000000000,5311.000000000000000,85.00000000000000000,0,0,0,9.000000000000000000,5417.000000000000000,49.00000000000000000,0,6088.000000000000000,77.00000000000000000,0,0,0,1.000000000000000000,6215.000000000000000,2039.000000000000000,2646.000000000000000,304405.0000000000000,1712.000000000000000,0,0,0,635.0000000000000000,311437.0000000000000,1.080000000000000128
F013000,大華期貨,27.00000000000000000,0,17121.00000000000000,0,0,0,0,0,17148.00000000000000,0,0,19678.00000000000000,0,0,0,0,1.000000000000000000,19679.00000000000000,45.00000000000000000,4.000000000000000000,26877.00000000000000,0,0,0,0,6.000000000000000000,26932.00000000000000,21.00000000000000000,0,19160.00000000000000,3.000000000000000000,0,0,0,8.000000000000000000,19192.00000000000000,3.000000000000000000,0,39923.00000000000000,0,0,0,0,3.000000000000000000,39929.00000000000000,0,0,41567.00000000000000,2.000000000000000000,0,0,0,4.000000000000000000,41573.00000000000000,78.00000000000000000,0,16725.00000000000000,0,0,0,0,1.000000000000000000,16804.00000000000000,20.00000000000000000,4.000000000000000000,11400.00000000000000,0,0,0,0,1.000000000000000000,11425.00000000000000,22.00000000000000000,4.000000000000000000,12745.00000000000000,0,0,0,0,2.000000000000000000,12773.00000000000000,0,8.000000000000000000,9126.000000000000000,1.000000000000000000,0,0,0,0,9135.000000000000000,0,0,6797.000000000000000,0,0,0,0,0,6797.000000000000000,0,0,6832.000000000000000,0,0,0,0,0,6832.000000000000000,0,0,6381.000000000000000,0,0,0,0,4.000000000000000000,6385.000000000000000,0,0,4813.000000000000000,3.000000000000000000,0,0,0,3.000000000000000000,4819.000000000000000,0,0,8865.000000000000000,0,0,0,0,0,8865.000000000000000,1.000000000000000000,0,7010.000000000000000,0,0,0,0,3.000000000000000000,7014.000000000000000,1.000000000000000000,3.000000000000000000,7692.000000000000000,0,0,0,0,7.000000000000000000,7703.000000000000000,0,9.000000000000000000,5428.000000000000000,1.000000000000000000,0,0,0,4.000000000000000000,5442.000000000000000,1.000000000000000000,0,6305.000000000000000,0,0,0,0,8.000000000000000000,6314.000000000000000,1.000000000000000000,0,6740.000000000000000,1.000000000000000000,0,0,0,6.000000000000000000,6748.000000000000000,0,0,6447.000000000000000,3.000000000000000000,0,0,0,8.000000000000000000,6458.000000000000000,0,20.00000000000000000,7289.000000000000000,1.000000000000000000,0,0,0,11.00000000000000000,7321.000000000000000,0,60.00000000000000000,5343.000000000000000,5.000000000000000000,0,0,0,0,5408.000000000000000,220.0000000000000000,112.0000000000000000,300264.0000000000000,20.00000000000000000,0,0,0,80.00000000000000000,300696.0000000000000,1.050000000000000000
F030000,兆豐期貨,0,14.00000000000000000,7333.000000000000000,0,0,0,0,0,7347.000000000000000,0,9.000000000000000000,11375.00000000000000,0,0,0,0,0,11384.00000000000000,0,22.00000000000000000,16882.00000000000000,0,0,0,0,4.000000000000000000,16908.00000000000000,0,19.00000000000000000,15029.00000000000000,0,0,0,0,1.000000000000000000,15049.00000000000000,1.000000000000000000,1.000000000000000000,36221.00000000000000,0,0,0,0,0,36223.00000000000000,3.000000000000000000,3.000000000000000000,23326.00000000000000,0,0,0,0,5.000000000000000000,23337.00000000000000,0,0,18713.00000000000000,0,0,0,0,17.00000000000000000,18730.00000000000000,60.00000000000000000,2.000000000000000000,9876.00000000000000,0,0,0,0,0,9938.00000000000000,7.000000000000000000,0,13777.00000000000000,0,0,0,0,1.000000000000000000,13785.00000000000000,67.00000000000000000,1.000000000000000000,10201.00000000000000,0,0,0,0,2.000000000000000000,10271.00000000000000,2.000000000000000000,3.000000000000000000,9946.00000000000000,0,0,0,0,1.000000000000000000,9952.00000000000000,0,0,12630.00000000000000,0,0,0,0,1.000000000000000000,12631.00000000000000,60.00000000000000000,63.00000000000000000,20891.00000000000000,0,0,0,0,1.000000000000000000,21015.00000000000000,2.000000000000000000,1.000000000000000000,5226.000000000000000,0,0,0,0,4.000000000000000000,5233.000000000000000,0,0,6498.000000000000000,0,0,0,0,14.00000000000000000,6512.000000000000000,1.000000000000000000,0,8633.000000000000000,0,0,0,0,14.00000000000000000,8648.000000000000000,1.000000000000000000,1.000000000000000000,6281.000000000000000,0,0,0,0,13.00000000000000000,6296.000000000000000,0,0,8594.000000000000000,0,0,0,0,2.000000000000000000,8596.000000000000000,0,0,5462.000000000000000,0,0,0,0,27.00000000000000000,5489.000000000000000,4.000000000000000000,15.00000000000000000,6863.000000000000000,0,0,0,0,12.00000000000000000,6894.000000000000000,0,15.00000000000000000,6381.000000000000000,0,0,0,0,4.000000000000000000,6400.000000000000000,0,0,4727.000000000000000,0,0,0,0,0,4727.000000000000000,0,0,5018.000000000000000,0,0,0,0,1.000000000000000000,5019.000000000000000,208.0000000000000000,169.0000000000000000,269883.0000000000000,0,0,0,0,124.0000000000000000,270384.0000000000000,0.940000000000000000
F034000,澳帝華期貨,0,0,2280.000000000000000,0,0,0,0,0,2280.000000000000000,0,0,944.000000000000000,0,0,0,0,0,944.000000000000000,0,0,4352.000000000000000,0,0,0,0,0,4352.000000000000000,0,0,5972.000000000000000,0,0,0,0,0,5972.000000000000000,0,0,35155.00000000000000,0,0,0,0,0,35155.00000000000000,0,0,30070.00000000000000,0,0,0,0,0,30070.00000000000000,0,0,14932.00000000000000,0,0,0,0,0,14932.00000000000000,0,0,12671.00000000000000,0,0,0,0,0,12671.00000000000000,0,0,15034.00000000000000,0,0,0,0,0,15034.00000000000000,0,0,19444.00000000000000,0,0,0,0,0,19444.00000000000000,0,0,3842.000000000000000,0,0,0,0,0,3842.000000000000000,0,0,16167.00000000000000,0,0,0,0,0,16167.00000000000000,0,0,7401.000000000000000,0,0,0,0,0,7401.000000000000000,0,0,1504.000000000000000,0,0,0,0,0,1504.000000000000000,0,0,6819.000000000000000,0,0,0,0,0,6819.000000000000000,0,0,10657.00000000000000,0,0,0,0,0,10657.00000000000000,0,0,8264.000000000000000,0,0,0,0,0,8264.000000000000000,0,0,5469.000000000000000,0,0,0,0,0,5469.000000000000000,0,0,10952.00000000000000,0,0,0,0,0,10952.00000000000000,0,0,7158.000000000000000,0,0,0,0,0,7158.000000000000000,0,0,6246.000000000000000,0,0,0,0,0,6246.000000000000000,0,0,1940.000000000000000,0,0,0,0,0,1940.000000000000000,0,0,7851.000000000000000,0,0,0,0,0,7851.000000000000000,0,0,235124.0000000000000,0,0,0,0,0,235124.0000000000000,0.820000000000000000
S653999,大眾證券自營,0,0,3302.000000000000000,0,0,0,0,0,3302.000000000000000,0,0,5846.000000000000000,0,0,0,0,0,5846.000000000000000,0,0,12875.00000000000000,0,0,0,0,0,12875.00000000000000,0,0,16062.00000000000000,0,0,0,0,0,16062.00000000000000,0,0,24591.00000000000000,0,0,0,0,0,24591.00000000000000,0,0,16810.00000000000000,0,0,0,0,0,16810.00000000000000,0,0,24439.00000000000000,0,0,0,0,0,24439.00000000000000,0,0,17181.00000000000000,0,0,0,0,0,17181.00000000000000,0,0,10988.00000000000000,0,0,0,0,0,10988.00000000000000,0,0,12254.00000000000000,0,0,0,0,0,12254.00000000000000,0,0,4475.000000000000000,0,0,0,0,0,4475.000000000000000,0,0,7926.000000000000000,0,0,0,0,0,7926.000000000000000,0,0,4331.000000000000000,0,0,0,0,0,4331.000000000000000,0,0,1790.000000000000000,0,0,0,0,0,1790.000000000000000,0,0,7653.000000000000000,0,0,0,0,0,7653.000000000000000,0,0,6489.000000000000000,0,0,0,0,0,6489.000000000000000,0,0,6107.000000000000000,0,0,0,0,0,6107.000000000000000,0,0,4989.000000000000000,0,0,0,0,0,4989.000000000000000,0,0,2714.000000000000000,0,0,0,0,0,2714.000000000000000,0,0,1964.000000000000000,0,0,0,0,0,1964.000000000000000,0,0,4820.000000000000000,0,0,0,0,0,4820.000000000000000,0,0,2624.000000000000000,0,0,0,0,0,2624.000000000000000,0,0,2433.000000000000000,0,0,0,0,0,2433.000000000000000,0,0,202663.0000000000000,0,0,0,0,0,202663.0000000000000,0.710000000000000000
F014000,華南期貨,0,3.000000000000000000,3963.000000000000000,0,0,0,0,23.00000000000000000,3989.000000000000000,0,1.000000000000000000,5294.000000000000000,3.000000000000000000,0,0,0,11.00000000000000000,5309.000000000000000,0,4.000000000000000000,6518.000000000000000,8.000000000000000000,0,0,0,16.00000000000000000,6546.000000000000000,0,19.00000000000000000,7094.000000000000000,0,0,0,0,13.00000000000000000,7126.000000000000000,0,5.000000000000000000,10204.00000000000000,0,0,0,0,6.000000000000000000,10215.00000000000000,0,3.000000000000000000,17531.00000000000000,0,0,0,0,0,17534.00000000000000,0,3.000000000000000000,15113.00000000000000,0,0,0,0,2.000000000000000000,15118.00000000000000,0,0,9310.00000000000000,0,0,0,0,29.00000000000000000,9339.00000000000000,0,1.000000000000000000,14360.00000000000000,0,0,0,0,2.000000000000000000,14363.00000000000000,1.000000000000000000,2.000000000000000000,7576.000000000000000,0,0,0,0,2.000000000000000000,7581.000000000000000,1.000000000000000000,0,12007.00000000000000,0,0,0,0,5.000000000000000000,12013.00000000000000,0,0,8366.000000000000000,0,0,0,0,2.000000000000000000,8368.000000000000000,0,20.00000000000000000,9789.00000000000000,0,0,0,0,2.000000000000000000,9811.00000000000000,0,0,6554.000000000000000,0,0,0,0,0,6554.000000000000000,0,0,8243.000000000000000,0,0,0,0,11.00000000000000000,8254.000000000000000,2.000000000000000000,0,6406.000000000000000,0,0,0,0,8.000000000000000000,6416.000000000000000,0,2.000000000000000000,7483.000000000000000,0,0,0,0,1.000000000000000000,7486.000000000000000,0,0,7413.000000000000000,0,0,0,0,11.00000000000000000,7424.000000000000000,0,1.000000000000000000,7449.000000000000000,10.00000000000000000,0,0,0,53.00000000000000000,7513.000000000000000,1.000000000000000000,3.000000000000000000,5015.000000000000000,10.00000000000000000,0,0,0,0,5029.000000000000000,1.000000000000000000,2.000000000000000000,6503.000000000000000,0,0,0,0,0,6506.000000000000000,0,0,4410.000000000000000,6.000000000000000000,0,0,0,0,4416.000000000000000,0,0,7157.000000000000000,0,0,0,0,3.000000000000000000,7160.000000000000000,6.000000000000000000,69.00000000000000000,193758.0000000000000,37.00000000000000000,0,0,0,200.0000000000000000,194070.0000000000000,0.680000000000000000
F001000,國泰期貨,0,0,7926.000000000000000,0,0,0,0,0,7926.000000000000000,1.000000000000000000,0,4048.000000000000000,0,0,0,0,3.000000000000000000,4052.000000000000000,0,0,11781.00000000000000,0,0,0,0,2.000000000000000000,11783.00000000000000,7.000000000000000000,0,6195.000000000000000,0,0,0,0,3.000000000000000000,6205.000000000000000,0,12.00000000000000000,10385.00000000000000,0,0,0,0,2.000000000000000000,10399.00000000000000,0,10.00000000000000000,13633.00000000000000,0,0,0,0,6.000000000000000000,13649.00000000000000,0,31.00000000000000000,11843.00000000000000,0,0,0,0,8.000000000000000000,11882.00000000000000,0,23.00000000000000000,7921.000000000000000,0,0,0,0,1.000000000000000000,7945.000000000000000,0,1.000000000000000000,4978.000000000000000,0,0,0,0,10.00000000000000000,4989.000000000000000,0,0,9509.00000000000000,0,0,0,0,4.000000000000000000,9513.00000000000000,0,0,6646.000000000000000,0,0,0,0,6.000000000000000000,6652.000000000000000,0,0,4729.000000000000000,0,0,0,0,5.000000000000000000,4734.000000000000000,0,0,4936.000000000000000,0,0,0,0,2.000000000000000000,4938.000000000000000,0,4.000000000000000000,1899.000000000000000,0,0,0,0,2.000000000000000000,1905.000000000000000,0,2.000000000000000000,3024.000000000000000,0,0,0,0,4.000000000000000000,3030.000000000000000,0,2.000000000000000000,2786.000000000000000,0,0,0,0,1.000000000000000000,2789.000000000000000,0,3.000000000000000000,9034.000000000000000,0,0,0,0,4.000000000000000000,9041.000000000000000,0,2.000000000000000000,4428.000000000000000,0,0,0,0,2.000000000000000000,4432.000000000000000,0,14.00000000000000000,4132.000000000000000,0,0,0,0,0,4146.000000000000000,0,0,4866.000000000000000,0,0,0,0,0,4866.000000000000000,0,3.000000000000000000,3713.000000000000000,0,0,0,0,1.000000000000000000,3717.000000000000000,0,0,4349.000000000000000,0,0,0,0,1.000000000000000000,4350.000000000000000,0,0,3842.000000000000000,0,0,0,0,0,3842.000000000000000,8.000000000000000000,107.0000000000000000,146603.0000000000000,0,0,0,0,67.00000000000000000,146785.0000000000000,0.510000000000000000
F038999,大眾期貨自營,0,0,4404.000000000000000,0,0,0,0,0,4404.000000000000000,0,0,5087.000000000000000,0,0,0,0,0,5087.000000000000000,0,0,10474.00000000000000,0,0,0,0,0,10474.00000000000000,0,0,11668.00000000000000,0,0,0,0,0,11668.00000000000000,0,0,5548.000000000000000,0,0,0,0,0,5548.000000000000000,0,0,9388.00000000000000,0,0,0,0,0,9388.00000000000000,0,0,8380.000000000000000,0,0,0,0,0,8380.000000000000000,0,0,5540.000000000000000,0,0,0,0,0,5540.000000000000000,0,0,6212.000000000000000,0,0,0,0,0,6212.000000000000000,0,0,5222.000000000000000,0,0,0,0,0,5222.000000000000000,0,0,7479.000000000000000,0,0,0,0,0,7479.000000000000000,0,0,4261.000000000000000,0,0,0,0,0,4261.000000000000000,0,0,6545.000000000000000,0,0,0,0,0,6545.000000000000000,0,0,7632.000000000000000,0,0,0,0,0,7632.000000000000000,0,0,3017.000000000000000,0,0,0,0,0,3017.000000000000000,0,0,4674.000000000000000,0,0,0,0,0,4674.000000000000000,0,0,3726.000000000000000,0,0,0,0,0,3726.000000000000000,0,0,996.000000000000000,0,0,0,0,0,996.000000000000000,0,0,1234.000000000000000,0,0,0,0,0,1234.000000000000000,0,0,670.0000000000000000,0,0,0,0,0,670.0000000000000000,0,0,225.0000000000000000,0,0,0,0,0,225.0000000000000000,0,0,15182.00000000000000,0,0,0,0,0,15182.00000000000000,0,0,5332.000000000000000,0,0,0,0,0,5332.000000000000000,0,0,132896.0000000000000,0,0,0,0,0,132896.0000000000000,0.460000000000000000
S144000,美林證券,0,0,326.0000000000000000,0,0,0,0,0,326.0000000000000000,0,0,3252.000000000000000,0,0,0,0,0,3252.000000000000000,0,0,1246.000000000000000,0,0,0,0,0,1246.000000000000000,0,0,3026.000000000000000,0,0,0,0,0,3026.000000000000000,0,0,13824.00000000000000,0,0,0,0,0,13824.00000000000000,0,0,27098.00000000000000,0,0,0,0,0,27098.00000000000000,0,0,23465.00000000000000,0,0,0,0,0,23465.00000000000000,0,0,3032.000000000000000,0,0,0,0,0,3032.000000000000000,0,0,4641.000000000000000,0,0,0,0,0,4641.000000000000000,0,0,3969.000000000000000,0,0,0,0,0,3969.000000000000000,0,0,22350.00000000000000,0,0,0,0,0,22350.00000000000000,0,0,2900.000000000000000,0,0,0,0,0,2900.000000000000000,0,0,2668.000000000000000,0,0,0,0,0,2668.000000000000000,0,0,40.00000000000000000,0,0,0,0,0,40.00000000000000000,0,0,2901.000000000000000,0,0,0,0,0,2901.000000000000000,0,0,5590.000000000000000,0,0,0,0,0,5590.000000000000000,0,0,2237.000000000000000,0,0,0,0,160.0000000000000000,2397.000000000000000,0,0,173.0000000000000000,0,0,0,0,171.0000000000000000,344.0000000000000000,0,0,1649.000000000000000,0,0,0,0,0,1649.000000000000000,0,0,181.0000000000000000,0,0,0,0,0,181.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7310.000000000000000,0,0,0,0,0,7310.000000000000000,0,0,131878.0000000000000,0,0,0,0,331.0000000000000000,132209.0000000000000,0.460000000000000000
